"Date","Adjusted NVT 90-days MA","Adjusted RVT","Adjusted RVT 90-days MA","Sharpe Ratio","Total Fees","Average Transaction Fees","Average Transaction Fees (Native Units)","Median Transaction Fees","Median Transaction Fees (Native Units)","Average Gas Limit per Block"
"2020-12-01","102.7484246350305","19.29221775","40.888278064565235","6.39483455896517","2769992.1043695123","7.322500507209188","0.00038906822718322466","4.210922786844372","0.00022374",""
"2020-11-30","108.67192084500043","22.40740664","41.207019448705736","6.771484747071182","1492834.2292142888","5.692105013324297","0.00028946231827475333","3.085542197561454","0.00015691",""
"2020-11-29","101.50524196462759","42.5320984","41.28694347976894","6.018854409785526","721393.3082046196","2.7777413149705343","0.0001526997769391778","1.2333407744925307","0.0000678",""
"2020-11-28","99.051522276416","48.41370633","41.21769517500743","5.7945054827965805","987154.1277773058","3.3732944039298705","0.00019009426198920065","1.5307162469718385","0.00008626",""
"2020-11-27","95.72222170299611","24.31088355","41.26776330721194","4.871572417806972","1444076.2081993273","4.4612111617053545","0.00026086508714968015","2.3347108440254987","0.00013652",""
"2020-11-26","97.02794778310155","23.326999657709","41.69892499378724","4.076087192853201","1769335.541219088","5.499732809115632","0.0003213640175560076","2.8802385494600236","0.0001683",""
"2020-11-25","107.39466656103012","25.696462104998","42.02527428227509","8.551466120307943","1834654.3454447214","5.059328969204668","0.00026985399638197147","2.679895397340982","0.00014294",""
"2020-11-24","110.69738273656807","23.16517277","42.28729540493309","8.812334065248779","1660774.2653337403","5.018688210777011","0.0002620690558084139","2.5979230572408185","0.00013566",""
"2020-11-23","107.35900844082683","30.34666237","42.471999660979364","7.983592569977735","1081508.4376790493","3.586866624256425","0.0001952221359516539","1.626584509474173","0.00008853",""
"2020-11-22","108.67670854358131","51.95660689","42.555282750064734","7.892544720684658","591911.7515601515","2.163001142176003","0.00011702846469794171","0.8354177069544592","0.0000452",""
"2020-11-21","110.09695989256501","39.555253057268","42.5086852231654","8.587893727338175","874903.972044369","2.8329630283468847","0.0001514419853641161","1.171780755970576","0.00006264",""
"2020-11-20","110.66347791610721","21.392583281705","42.626366511968165","9.584873589775436","1398087.2245816612","4.0341619236447785","0.00021614922181320483","2.057122035851639","0.00011022",""
"2020-11-19","107.40497328801571","33.378433107189","42.885988717245496","9.086127672639433","1654125.0367413717","5.340642109559561","0.0002997217250519553","2.629144561105523","0.00014755",""
"2020-11-18","107.93165933374661","20.90023258","42.996676504188684","9.50389818477379","1756402.6592784056","4.846492091153557","0.00027220311528203326","2.5158027003859145","0.0001413",""
"2020-11-17","108.66355410388053","27.09323316","43.16522904686345","9.674125354039466","1616921.6156128678","4.607336236768836","0.0002605639719899083","2.692110258724576","0.00015225",""
"2020-11-16","103.40383905908575","32.673494950562","43.08859413599184","8.82530257557208","1415284.3603735783","4.531229942927137","0.00027063341963890934","2.1096247964149626","0.000126",""
"2020-11-15","98.78688693345622","52.94767982","42.97267097133279","7.473184383057454","676884.4075923295","2.72786568545761","0.00017063285745376182","0.7472209282601906","0.00004674",""
"2020-11-14","99.11044922588971","50.293767808321","42.75933831316823","7.696672589818067","905520.3008360415","3.328152120656368","0.00020669171843472445","1.166107565427458","0.00007242",""
"2020-11-13","100.76077150205263","30.72875826","42.79401428485069","8.152209609851479","1639360.1327545538","5.4386819078471325","0.00033304721390991745","2.460287256622654","0.00015066",""
"2020-11-12","101.29575242422864","24.54112423","42.98695494699694","7.784923553273295","1715441.7467499578","5.204143272003777","0.0003194722165156076","2.4793098274330805","0.0001522",""
"2020-11-11","98.50150268139892","28.56985354","43.09594458984854","7.370718256758243","1667273.0613728552","5.227790425250414","0.00033231900713336505","2.678243798260082","0.00017025",""
"2020-11-10","96.50669763299194","27.19455394","43.23221028359469","6.963239623467327","2394981.4724519853","7.768952083368065","0.0005071357319740276","3.450513653310158","0.00022524",""
"2020-11-09","97.13626008393904","27.66623677","43.412528258552136","7.478079374724156","2162037.0475067743","6.7452361338392315","0.0004402947388372597","1.9946405604234947","0.0001302",""
"2020-11-08","98.85194728626698","45.09473064","43.55163232213142","8.058667323920691","1449519.603074449","5.955396157186367","0.0003842190893852217","1.3020000594038579","0.000084",""
"2020-11-07","94.73647531405003","40.46664908","43.315731938073995","7.7824527349329164","2032811.1075597806","7.43725892539242","0.0005002744971974765","2.5813941087134316","0.00017364",""
"2020-11-06","100.09236128660359","23.41755022","43.533717358194316","9.818747649706166","3575352.6031653485","10.68420776767117","0.0006840531787389495","5.779019814403858","0.00037",""
"2020-11-05","101.31210912781708","18.17672409","43.90571118975694","9.26206331214232","4151497.227674275","12.973712636444562","0.0008313036367982107","7.054123008842782","0.000452",""
"2020-11-04","92.88581798695155","25.55568751","44.058583355259195","9.377616604987336","2908191.980739885","9.090230462576056","0.0006433671964366117","3.7067820290893474","0.00026235",""
"2020-11-03","92.69129795213605","17.0662211","44.2445786675423","9.531113828284033","3965203.328945708","12.013910968138967","0.0008583256114660042","7.025471746017949","0.00050193",""
"2020-11-02","91.70330962618495","27.21200275","44.47740828003126","8.078159096483455","2929434.870324902","13.007339110024766","0.0009567340040140305","7.7044705940563984","0.00056669",""
"2020-11-01","93.2909677387231","54.01722299","44.66032507622737","9.360573134626677","2462436.19566281","8.900457579096448","0.0006479233277189082","3.854024498828717","0.00028056",""
"2020-10-31","93.43315004386112","46.70501913","44.4268872124079","9.30062512172119","3532178.0365265803","12.867070180743156","0.0009319079073485882","7.128398568710932","0.00051628",""
"2020-10-30","92.29110076799279","34.15757572","44.4611261148266","8.028332281040852","3603433.0967615643","13.445896739723837","0.0009884293225621871","7.93044955506268","0.00058298",""
"2020-10-29","91.85508445797697","29.8476426","44.61269291729729","7.901210279164077","3519809.452443941","12.668658677940364","0.0009401450377561659","7.552589792697065","0.00056048",""
"2020-10-28","90.92249666207155","25.95950286","44.65072933819797","7.3137670442188885","3009047.123802262","11.608440673279215","0.0008734502211702552","6.811958051962632","0.00051255",""
"2020-10-27","94.07409215339149","27.72173172","44.80830662327721","8.746694698686339","2675728.53589114","10.488857538911969","0.0007669803068969583","5.871859708762612","0.00042937",""
"2020-10-26","90.38970515990479","33.45227552","44.84123590925904","7.280806224871739","1540653.260097053","6.04040359485742","0.0004617813905072844","3.7070579585332797","0.0002834",""
"2020-10-25","90.10016928344437","57.08015475","44.781722610739536","7.885869214154659","834663.0835843986","3.44054759181696","0.0002638124743606745","1.645072600465646","0.00012614",""
"2020-10-24","89.91197511899998","55.59029972","44.394024499046964","8.165492980695921","1223835.7785601143","4.022811410539026","0.0003067601214893562","1.6688707046393563","0.00012726",""
"2020-10-23","88.95414546573063","37.53897709","44.36826546981317","8.088131421825466","1816746.4778265075","5.659329002818137","0.00043689811387527414","3.30778780741591","0.00025536",""
"2020-10-22","89.83798843803406","21.58919884","44.54914746586839","7.595982859328404","2168112.452923044","6.347881132496914","0.0004883924950153891","3.6185038167538908","0.0002784",""
"2020-10-21","89.9922343593051","26.43885454","44.77595262522074","7.3732881598953695","1533604.3061356698","4.975357857954193","0.0003872328669543543","2.7585709356346606","0.0002147",""
"2020-10-20","84.23641013460367","34.32907176","44.954033823985206","3.742596358397077","933661.995726549","2.8174455038130564","0.00023617549772773667","1.6188273489241425","0.0001357",""
"2020-10-19","83.26058395692532","29.18025909","45.04148733337369","2.6096126148208425","601346.0208316607","1.9836714107683842","0.00016888329357276323","1.0787353711009675","0.00009184",""
"2020-10-18","82.08276268198807","85.29542325","45.26021877314539","2.256361077637747","428080.4967828472","1.8243362317616634","0.0001587812150863088","0.958923899279048","0.00008346",""
"2020-10-17","81.02405868211619","78.11258605","45.15563140883762","1.7945323398560142","403470.9206418815","1.4479227741895784","0.00012742655785825686","0.5906384592613201","0.00005198",""
"2020-10-16","80.99578038221622","39.71625879","45.22179754781187","1.7106449806024484","715890.4967848052","2.2386199010754257","0.00019742679537573148","1.2119109494310962","0.00010688",""
"2020-10-15","82.74640239734431","43.83392505","45.52885668225275","2.7786432584277065","883046.68105192","2.614869562667534","0.00022732893672528661","1.38030974868498","0.00012",""
"2020-10-14","82.40657706316323","40.36266219","45.63592288450112","2.7220836496549397","855520.4559966382","2.6839857443036648","0.00023508455184317984","1.600792728651321","0.00014021",""
"2020-10-13","82.82790048052857","39.11228948","45.7510989921934","3.8899060115875757","838286.7546622666","2.537801994012788","0.0002219334430855028","1.4293710981151375","0.000125",""
"2020-10-12","83.89787286895367","44.29251878","45.85248498476188","4.029628804974675","867286.4801417345","2.7454202085507298","0.00023773161983268844","1.5594961462156878","0.00013504",""
"2020-10-11","82.86932174361179","69.03609198","45.920220677209606","3.854695422019266","588491.9465920371","2.2872531854547185","0.00020101954755685406","1.0691015471743741","0.00009396",""
"2020-10-10","82.13475965807434","52.68070991","45.78408516995958","3.7762219568507644","849165.112814522","2.8819255013188974","0.0002549732508518805","1.6487473547631049","0.00014587",""
"2020-10-09","80.9257585746904","35.3580151","46.01109260552916","3.3180876764939162","1219938.8803909044","3.594673959675451","0.0003246017974564913","2.252472688466825","0.0002034",""
"2020-10-08","80.43917446432282","43.86894704","46.396544551589464","3.0694972878536295","1127253.3074152032","3.4213933427290915","0.0003138164758463238","2.0807477290631757","0.00019085",""
"2020-10-07","78.91269537016365","37.17685624","46.47904130806154","1.2595080607277462","1155618.1201848164","3.1268754469572255","0.00029313007070260426","1.9013207288142764","0.00017824",""
"2020-10-06","78.74073182481258","45.83565202","46.660035063192836","1.9361389125393234","1212862.3068129292","3.8105693467663784","0.0003596107035115869","2.441828320720579","0.00023044",""
"2020-10-05","80.12641688274577","48.65743183","46.70123050306017","2.098229656237016","1077775.7541831392","3.642758778182477","0.000338149262035821","2.2009571793524167","0.00020431",""
"2020-10-04","79.4684220276449","84.75998294","46.756736904844516","0.773155497926326","608653.2742959016","2.2172514983021623","0.00020788775379953464","0.9460403718106941","0.0000887",""
"2020-10-03","78.39438005902338","69.62819534","46.5925326343287","1.5424477961184917","729810.8272192655","2.401491374500097","0.0002275064787972131","1.266684652074804","0.00012",""
"2020-10-02","78.74156634780581","35.01405777","46.72939137103154","-1.7502428629524334","1282340.0414637416","4.058834459494392","0.0003839918524204109","2.2848340433112595","0.00021616",""
"2020-10-01","79.77188581671588","39.16283412","47.16974119539693","-2.8031935855187555","1112910.519327098","3.656355504282663","0.000344723995374141","2.114853429937962","0.00019939",""
"2020-09-30","81.4124126255108","38.73466442","47.398808170929065","-1.7053956210842673","1012265.7091958182","2.8806404874062386","0.0002674105478325974","1.6296413752819578","0.00015128",""
"2020-09-29","82.22924001730375","39.12309623","47.54436330836705","-2.0013946738777","901520.4416318231","2.6060701169647853","0.00024038703099749025","1.465722499053277","0.0001352",""
"2020-09-28","81.64681686369978","44.10678924","47.62483891533138","-1.0859603463009273","630702.4703141593","2.118690798374695","0.0001975031904529993","1.2175570686426653","0.0001135",""
"2020-09-27","82.09403222937328","74.60496185","47.733016505767125","-1.50810359981589","396754.63611584733","1.5323504111932065","0.00014242731081917298","0.7229929922844652","0.0000672",""
"2020-09-26","81.8583387412606","73.96858242","47.660057947580434","-1.1123151276701841","454248.9414048372","1.6122583076477863","0.00015008878625149635","0.809304571859533","0.00007534",""
"2020-09-25","81.60253672698656","38.9340017","47.752609270390295","-1.4761136653884777","808166.9715529039","2.339806923451053","0.00021900859504519574","1.261095753740469","0.00011804",""
"2020-09-24","82.73448248097432","39.13910439","48.1352782138538","-1.2959673859267147","876760.764518957","2.752305769863682","0.0002562896753778689","1.458147219083649","0.00013578",""
"2020-09-23","79.08116280281239","33.15879863","48.25068987798002","-2.671138229719286","987625.5211380282","2.825500718481667","0.0002761084730789187","1.6260713014714672","0.0001589",""
"2020-09-22","81.61816377214761","33.86213981","48.45944009020028","-2.350697944290049","784686.7000322203","2.523043458792694","0.0002398366951653909","1.3850420243473283","0.00013166",""
"2020-09-21","81.56338128312905","46.13652323","48.680406612061866","-2.66258286490129","651495.211931687","2.1736069526966157","0.00020789363567212712","1.1060746462120026","0.00010579",""
"2020-09-20","85.06295131747984","77.98127944","48.627843781095976","-1.4030014573394918","369072.5297394151","1.4105527199944798","0.0001291570873414863","0.5229079226196066","0.00004788",""
"2020-09-19","85.97660349343423","60.20201301","48.45470497407798","-1.672798856450479","508932.3257722371","1.7377117397259936","0.00015692128710201008","0.8608756220466173","0.00007774",""
"2020-09-18","85.18711722061911","39.30833162","48.63695399597527","-1.9290688535461782","767896.3806674958","2.3507511806389756","0.0002152680301230727","1.1970627699538976","0.00010962",""
"2020-09-17","86.04997823480848","46.65702091","49.018150797178485","-2.22632713386995","775631.4865232134","2.230274507362133","0.000203933321668708","1.1323437513924854","0.00010354",""
"2020-09-16","86.27459321504827","38.60798879","48.97146665660554","-2.5582082785192664","836640.1418227283","2.460510905966304","0.00022432886561956898","1.2509369583375516","0.00011405",""
"2020-09-15","85.19281224927505","39.38903106","49.137165658055096","-2.3353962832715394","840012.9290704164","2.5056463545510743","0.0002324480736649028","1.3084012688091835","0.00012138",""
"2020-09-14","84.50461773053425","44.11832796","49.23587502971039","-2.4751833399826313","812045.3640994175","2.2941532422862383","0.0002151564761288467","1.1893197790215113","0.00011154",""
"2020-09-13","81.85362659477259","83.31887277","49.23767449667407","-3.25055544911924","511382.639878603","1.989993812203482","0.0001927817156399253","0.6226546244474565","0.00006032",""
"2020-09-12","82.27271315125097","69.55988721","48.94581346171303","-3.1779697571789507","603185.8387659127","2.0307441369505117","0.00019457204658165195","0.998610038990809","0.00009568",""
"2020-09-11","82.192546113692","39.57314008","49.13449128302383","-2.903604018171305","950636.0785381682","3.083677431355175","0.00029687795066173767","1.7362943872266687","0.00016716",""
"2020-09-10","82.4957519058191","45.72577543","49.567814700555175","-2.3995824991827854","1143117.1577410991","3.3309259425474145","0.00032230720472754923","1.8833831042746003","0.00018224",""
"2020-09-09","81.80683932743484","45.500236","49.683006290624114","-3.4331235020338218","951067.7367485326","2.9541678032584393","0.00028896954019534205","1.7067484497521666","0.00016695",""
"2020-09-08","80.85016710904597","47.73525217","49.662861264028315","-3.322785326712571","828756.688953968","2.513562326605362","0.00024865495832763796","1.333430102228772","0.00013191",""
"2020-09-07","83.09711430071197","48.35282487","49.78656613642458","-3.416179164554908","1013314.9128077822","3.089186369148715","0.00029795742808376495","1.4017371535086878","0.0001352",""
"2020-09-06","82.30861377054936","76.9099583","49.87124171439169","-2.996810808235511","702104.7246068447","2.7112058996885997","0.0002644227640521891","1.230395987761548","0.00012",""
"2020-09-05","80.96759322036203","55.09420337","49.66407855301442","-3.39835274032418","1194764.202043694","3.68079570800366","0.00036340460365873845","2.1677323002949818","0.00021402",""
"2020-09-04","84.14783550838744","28.95963265","49.95242200947842","-2.8134121035301973","1627552.2519450325","5.424794437539385","0.0005180301600887846","2.9405281688618006","0.0002808",""
"2020-09-03","83.64645436924995","35.46883045","50.66149601228015","-1.3333415503219614","1395705.5877617563","4.504673738479791","0.0004389880809463509","2.6023149822559457","0.0002536",""
"2020-09-02","93.38220109740159","33.01395093","50.92766129024532","0.0712059851962208","1479767.4279188013","4.624027560781819","0.00040510044947609803","2.589269928592455","0.00022684",""
"2020-09-01","98.26243826510007","35.28796386","51.08552289265687","2.2693061733799205","1482768.2098839122","3.988316172241879","0.0003331825069799335","2.4668527895586894","0.00020608",""
"2020-08-31","96.29000969131202","36.79332909","51.19971751773382","-0.39848674078700586","1106756.23405091","3.5660746625701183","0.0003053577948943674","2.11144535942079","0.0001808",""
"2020-08-30","96.06849790921696","57.56030097","50.92735205721677","0.49872863339155493","747182.0416838928","2.807625116237747","0.00023998896624155276","1.5143154318187566","0.00012944",""
"2020-08-29","93.69054673052767","63.35948414","50.520641917797775","0.7753656693882953","739847.3577083944","2.5406409838720014","0.0002211029091877011","1.3120152448660836","0.00011418",""
"2020-08-28","94.08726053626401","40.53086282","50.564755160949275","0.7352055674396373","1185702.88443205","3.365185399586349","0.00029191703196303296","1.974611084591122","0.00017129",""
"2020-08-27","93.05773651495066","43.16210103","50.893564329344","0.462632870037211","1376032.1197868148","4.237400094805197","0.00037450484139368395","2.6046378951847835","0.0002302",""
"2020-08-26","94.3426498278126","41.62169551","50.87054563136842","0.7679432337869118","1243104.697429696","3.785383188069834","0.00032996574093464154","2.2590759128001756","0.00019692",""
"2020-08-25","93.64426978080749","43.17079708","50.964743368609035","2.3391766421692917","1047930.5471573024","3.4812539562269684","0.0003064901137130248","2.026348250738041","0.0001784",""
"2020-08-24","97.20530771316483","49.84288518","51.02875679523607","3.999405039405081","935577.0129148529","2.7985815692153784","0.00023774399429863423","1.5849023803556208","0.00013464",""
"2020-08-23","96.6145708327748","89.4907047","51.120183240609364","4.203554264266149","687192.6892732894","2.3865829314204845","0.00020458279335970538","0.6407919173946898","0.00005493",""
"2020-08-22","96.06562668505367","70.34890633","50.73893002733277","3.9548051610546127","1037715.3060040694","3.3586715237406595","0.00028750114643682123","1.8810821989941715","0.00016102",""
"2020-08-21","94.8534272632736","47.96365423","50.758710019748754","4.3080546706543394","1593533.297467438","5.0898922871227095","0.0004416507806042958","2.7696156514603287","0.00024032",""
"2020-08-20","98.20274023568345","44.74550857","50.99621917579991","4.940475326654441","1530692.5298239037","4.616833048276435","0.00038903097820512455","2.797767921086425","0.00023575",""
"2020-08-19","97.27451465952531","32.92928387","51.02145501222042","5.3212041001684245","1752084.096865355","5.204313244416371","0.00044341656059522397","3.395235697385416","0.00028928",""
"2020-08-18","99.79574185413385","29.89723244","51.199877106526074","5.629987996037267","1884820.1712966005","5.461315625479581","0.00045538681437292793","3.1300936550237295","0.000261",""
"2020-08-17","103.12534536306362","32.59031424","51.47647890650604","6.562587129429845","1039042.9711176682","3.5850578316570276","0.00029109507884045294","2.2266898449315677","0.0001808",""
"2020-08-16","100.31236613417174","59.97327297","51.63670949834938","5.738118361217099","738827.019615116","2.5204842223568322","0.0002118117555752248","1.0757277049249339","0.0000904",""
"2020-08-15","99.75643925948076","54.27028293","51.45011554059031","5.880941929123773","781249.7192365109","2.5254148768777376","0.00021281149010037056","1.155955738295129","0.00009741",""
"2020-08-14","99.45458222182047","33.59655472","51.651259888405065","5.64344131855732","1235970.7420608914","3.3915268599952078","0.00028804223426243705","1.954551769815317","0.000166",""
"2020-08-13","100.4312779201727","39.68400447","52.086316837205864","4.946496057452414","1308130.3843481194","3.960946730420106","0.0003364304740248347","2.3631665057524933","0.00020072",""
"2020-08-12","98.98985994392294","38.01969831","52.13367643190116","4.812517460570156","1434068.595431624","4.186768213124016","0.0003616918233759979","2.662830889449856","0.00023004",""
"2020-08-11","97.7609283076435","36.8965763","52.253403267160984","4.787692392174293","1725541.3336078895","4.951835431414621","0.00043465199061598885","2.8721995011335326","0.00025211",""
"2020-08-10","101.79073677558007","37.66844189","52.14355238313386","6.030193572975217","1590960.91715522","5.1775609123765465","0.0004361752086044876","2.945157387738172","0.00024811",""
"2020-08-09","100.30189982982115","68.66243327","52.13561217497581","5.084350697734641","753619.4058827481","2.7384525593577655","0.00023444616993519487","0.92801710474142","0.00007945",""
"2020-08-08","100.30687423514274","55.2986023","51.79834663107556","5.657653556324287","914417.4451211933","3.296397770436752","0.0002807115172009138","1.459890833504294","0.00012432",""
"2020-08-07","99.24532525112915","30.76167797","51.77861433141329","4.733891784528775","1581085.4226426075","4.828995075492698","0.00041632967991688143","2.7865363266149528","0.00024024",""
"2020-08-06","101.30490757273508","37.10843249","51.926595770941034","5.873844916271382","2257280.0735187405","6.353434773543202","0.0005398307339177345","3.6174148474729617","0.00030736",""
"2020-08-05","100.80340653870563","41.7400513","51.676835209196476","5.312162729616211","1629007.4629052852","5.586387872914275","0.0004765957596801529","3.231835015388339","0.00027572",""
"2020-08-04","95.79966758008801","39.77403986","51.23216737512209","5.245097644262017","1271786.6601980897","3.837062405560488","0.00034251375805559537","2.093551588764946","0.00018688",""
"2020-08-03","96.2609264796896","35.51170481","51.2749940480455","5.241837340228707","1462225.131022965","4.368476320717951","0.0003887895266221958","2.3840747814964893","0.00021218",""
"2020-08-02","95.66589719375825","56.4733365","51.44020996638298","5.602996582970758","1186625.8932754314","4.132669854302302","0.00037251326385332096","2.382219061503686","0.00021473",""
"2020-08-01","101.65506956861216","46.76041212","51.369649405589406","7.049983008259374","1458101.8583463482","4.988818226548128","0.00042286785317880246","3.0437761886458237","0.000258",""
"2020-07-31","98.20767494722028","34.18914681","51.55039588270163","5.608716822511879","1941965.3939893374","5.459743915985375","0.0004815354462336958","3.1564407577038924","0.00027839",""
"2020-07-30","97.36477915438452","33.0362068","51.93728848077375","5.26133635622854","2001441.1049378584","6.075706793935096","0.0005456213386072587","3.7247881979083806","0.0003345",""
"2020-07-29","97.49185127121224","33.34968154","52.00332748835718","5.406800764287378","1947460.6377326818","5.59578142172273","0.0005034091903982137","3.4281038633684298","0.0003084",""
"2020-07-28","95.78032873822782","29.99677981","51.790604348658455","5.166589971180174","2068233.3125357023","5.835329420611054","0.0005331690971494636","3.2240640913247156","0.00029458",""
"2020-07-27","96.82197876415589","27.66513363","51.71827712034451","5.906788473398981","1374164.0312097326","4.221429742504151","0.00038215059605984405","2.321755120697442","0.00021018",""
"2020-07-26","88.06509393971872","61.44321446","52.07405575070913","3.8648368138037648","756952.0949084142","2.512187018467179","0.0002528901399213998","1.5143247151279324","0.00015244",""
"2020-07-25","85.9591496244416","67.31626987","52.00206393952817","2.4097535553828604","858917.214385171","2.955637809606652","0.00030462789909255905","1.8130003284278613","0.00018686",""
"2020-07-24","84.90916945503423","46.23087423","52.16799981608319","1.541740418142291","1180149.0307215666","3.19634749855477","0.00033476264965408525","1.9686274079052721","0.00020618",""
"2020-07-23","86.05342587670769","42.21880612","52.51604180220612","-0.023965970391237233","1294786.0701583773","3.8477354643248676","0.0004004234267441637","2.3985441038237876","0.00024961",""
"2020-07-22","85.43851064454356","43.08237011","52.52385472356363","-1.480446760098023","1354395.1138890372","3.733193440671754","0.00039167900647186143","2.29465022631049","0.00024075",""
"2020-07-21","84.35175604465887","49.28671499","52.60190391243383","0.5429497355394033","983036.3423610942","3.1396880944142747","0.000334415852443314","1.9096360227483924","0.0002034",""
"2020-07-20","82.68380222572665","59.62232078","52.783812199513704","-0.49801518741374234","728928.6377370468","2.334910286902205","0.0002547029288535718","1.4990190015983178","0.00016352",""
"2020-07-19","83.30583814876866","100.07122476","52.88745437954682","-0.48248178651149237","429550.7648306736","1.5641129117122168","0.00016966478642092998","0.921884231081239","0.0001",""
"2020-07-18","82.65940934079684","83.30340636","52.71124811758571","-0.6790583635130857","683656.0032552503","2.1820851417637894","0.0002378059786341394","1.2277361302895387","0.0001338",""
"2020-07-17","82.67494125371437","57.29609939","52.82874394962928","-1.1875253068965343","709999.5107149627","2.4437826708667045","0.000266891391029573","1.3774075880092524","0.00015043",""
"2020-07-16","82.82478192666039","52.11580996","53.06177174986677","-1.5931476800370115","716184.4033015096","2.0599486390914077","0.0002255601223283055","1.2228541105899462","0.0001339",""
"2020-07-15","83.55838284884648","47.03348013","53.1604551756788","-0.678052554003745","610381.5495539389","1.9168107549209972","0.00020842317655669933","1.1064580519998444","0.00012031",""
"2020-07-14","84.2407341167385","52.5796227","53.20913516067005","0.01821318689807738","574220.6435098614","1.6077406302772905","0.00017361540516854456","0.8986250420039046","0.00009704",""
"2020-07-13","84.27266612350589","49.1051504","53.33847175157384","-0.40862670217805064","387194.38504962996","1.243898112760712","0.0001346702339089093","0.6499811254072562","0.00007037",""
"2020-07-12","85.15207061715732","117.14904112","53.58608060903289","-0.9675458336852144","221079.76401371634","0.7883739467365861","0.00008487088290982704","0.4018463784813031","0.00004326",""
"2020-07-11","84.40281788835105","94.04021683","53.40508201260694","-0.011577915174423166","308425.4623683152","0.9931108217867797","0.00010751244303121326","0.5076749186097019","0.00005496",""
"2020-07-10","84.98555951496331","52.80972696","53.49085919975176","-2.2042276783740085","449292.3605503015","1.3011878588978139","0.000140135367454968","0.7166333579708543","0.00007718",""
"2020-07-09","85.04046522535013","51.11731831","53.82689981893523","-1.8313587440434609","497297.5530306061","1.3808987771798102","0.00014958548730168174","0.7510750309939075","0.00008136",""
"2020-07-08","87.15217881016626","46.59042671","53.96498636883252","-1.1161706492335641","458027.5541822458","1.3199489175405104","0.00013990560284607103","0.676835905196312","0.00007174",""
"2020-07-07","85.36570702090667","53.93445062","53.82272813175339","-1.581887667606805","383192.85540633","1.0979045888406112","0.00011866469443186892","0.5645667258640154","0.00006102",""
"2020-07-06","86.35374111607366","51.51892878","53.92988151346156","-1.204779257607225","343842.57674246695","1.0194452649471584","0.00010916067370523604","0.4818894377046171","0.0000516",""
"2020-07-05","83.87831284079196","109.40209336","53.8525888976506","-2.1693321130337035","227461.6678589277","0.8328451410722562","0.00009172693237983711","0.3927841024225232","0.00004326",""
"2020-07-04","83.71999586740023","90.72283448","53.47428733094845","-2.2104262227804874","291311.9755296127","0.9950504866750058","0.00010903205655802318","0.5274042280799034","0.00005779",""
"2020-07-03","83.33644848879094","56.74443068","53.57181524205194","-2.051952683066926","483917.63864390535","1.4755925898127984","0.00016274875135692993","0.8498209189932713","0.00009373",""
"2020-07-02","84.04782085444761","47.74935362","53.86068516410246","-1.60979111526502","508041.742215826","1.496798182234053","0.00016458482963530664","0.90834740220472","0.00009988",""
"2020-07-01","85.71615073019778","48.79310376","54.05988486490029","-2.602200298619518","573024.4296452526","1.5156128703773422","0.0001640035897333835","0.876910715819726","0.00009489",""
"2020-06-30","84.9792561495511","51.98866451","54.15180538725312","-0.6044377058642262","407570.9978240217","1.3305269203552041","0.00014550870920562297","0.6497703366114883","0.00007106",""
"2020-06-29","85.62819330809289","58.74181366","54.30168550995268","-1.210122046443206","308429.0740801252","0.9807339996439016","0.00010678436245576175","0.454620244630713","0.0000495",""
"2020-06-28","84.96550457539821","102.5863693","54.317369185218396","-0.5044128556494232","178764.56486770546","0.67219633252359","0.00007380231506234306","0.3133174592054237","0.0000344",""
"2020-06-27","83.72883915132122","97.52868476","54.15257999917508","-1.0729459099303646","205570.44794082484","0.7551906540564981","0.00008388988674181067","0.3700790285223903","0.00004111",""
"2020-06-26","85.3104413698343","47.07873561","54.232209427272664","0.06000394746785166","309843.39898071997","0.9434795419698861","0.00010300627237706227","0.47253539466073635","0.00005159",""
"2020-06-25","86.71404787866088","40.27845922","54.462237731191614","1.311458745617258","376382.20911484445","1.192826883338347","0.000128994400262399","0.6406405728432959","0.00006928",""
"2020-06-24","87.61994653014494","47.96238867","54.774386205637676","1.1726624093045341","389254.6760242396","1.2510475119933755","0.00013462338452091443","0.676433360534407","0.00007279",""
"2020-06-23","91.00368208673318","37.70489971","55.029599616834275","1.912622521068826","435877.45783519704","1.241137206528401","0.00012912740196243712","0.6327399224645763","0.00006583",""
"2020-06-22","92.20712724117456","49.55261523","55.30913491665642","0.6064918659413582","359813.90710992215","1.1690772091060824","0.00012071482276067937","0.5625795865318812","0.00005809",""
"2020-06-21","88.25604876830668","117.67655031","55.16715053934576","0.05717294780132939","229941.522836396","0.8947837296142207","0.0000963711314498623","0.35672083926568326","0.00003842",""
"2020-06-20","88.52602214720022","97.5429408","54.895094284247314","0.10950076748561981","275601.4944180034","0.979011382962799","0.00010462549788634298","0.5344885455702534","0.00005712",""
"2020-06-19","87.85720198870878","42.2878417","54.88586881192222","-0.6469366606619578","455940.84749635134","1.3214565949420292","0.00014230646055835727","0.7950665993308057","0.00008562",""
"2020-06-18","89.53721347953754","53.91710184","55.32116902509467","-1.1739735182305948","426961.20394067984","1.5081319503668957","0.00016061058928453775","0.8341128797787719","0.00008883",""
"2020-06-17","89.93530258310554","45.80987851","55.08504407429622","-1.1274302214614496","441694.5765698484","1.3345254976050114","0.0001412391553440497","0.7689346819622652","0.00008138",""
"2020-06-16","90.66439412236329","43.02641766","55.10854170161266","-0.788287221524123","486744.02864126104","1.4189505573584058","0.00014904798872403594","0.8092078156034481","0.000085",""
