"Date","Daily Issuance Rate","Active Supply","Transaction Volume","Adjusted Transaction Volume","Adjusted Transaction Volume (Native Units)","Average Transfer Value (Native Units)","Median Transfer Value","Median Transfer Value (Native Units)","Transactions Count","Transactions per Second Count"
"2019-05-15","0.0105209911054661","15929463.54653948","9304876842.56215","3145620706.3966727","382902.19202927","1.28300493413403","96.26587588442318","0.01171801","367621","4.25487268518518"
"2019-05-14","0.0107339524593301","15927158.64950274","8126037909.741073","2903066595.242521","364910.5079941","1.18498138949248","90.08738275011974","0.01132383","365699","4.23262731481482"
"2019-05-13","0.0117944900985625","15924348.15905132","7057733261.386182","2586209058.545567","331611.78581846","1.0448139469339","88.15103153403444","0.011303","395478","4.57729166666667"
"2019-05-12","0.0111601751813993","15923353.70711873","4689437633.423501","1613335763.2870657","232381.29489854","0.913164847138492","64.40442412435432","0.00927667","335831","3.88693287037037"
"2019-05-11","0.00918344750643326","15921364.56036731","6553101325.01723","2281275744.5921264","311433.43878759","1.1904372619321","75.0449611481332","0.01024493","342753","3.96704861111111"
"2019-05-10","0.00883104898170256","15919736.2074584","5833037133.588223","2146449474.3661952","337626.70859798","1.16401763248774","71.08044706012484","0.01118063","322692","3.73486111111111"
"2019-05-09","0.0105981947098091","15919043.78098602","5572811526.600167","2372749299.1649365","385804.08373975","1.09030644956999","66.601654417134","0.01082929","362109","4.19107638888889"
"2019-05-08","0.0107406422867859","15916918.1911039","5178617243.666201","1958118480.4635572","330105.24361233","0.896171609159123","67.5606581024946","0.01138957","392431","4.54202546296296"
"2019-05-07","0.00897505325745347","15915308.96659033","4734514646.918287","1725812177.7860234","296238.88609444","1.00769550789074","75.72673146780599","0.012998635","331131","3.83253472222222"
"2019-05-06","0.010672084139212","15914000.52648471","4567404418.119505","1660330112.0746796","291711.35223153","0.951856357521449","64.08821188271284","0.011259965","379526","4.39266203703704"
"2019-05-05","0.00911818405363789","15911776.56461527","3477460239.2120414","1105650051.7242253","193013.64671718","0.82932088826643","57.311872363135194","0.01000495","329799","3.81711805555556"
"2019-05-04","0.00933108567114866","15909941.67793336","3687198996.574022","1157485504.6221347","200440.37151879","0.890736884693603","57.6602726120391","0.00998496","355688","4.11675925925926"
"2019-05-03","0.0107458892385446","15907383.40526509","4797279649.210285","1748891886.107547","309077.21153596","1.00159253478974","67.63883982762775","0.01195364","380134","4.39969907407407"
"2019-05-02","0.0130095797047576","15905611.80973976","3896971259.491171","1527069529.719892","283150.9172403","0.816192248603513","62.61180515164624","0.01160955","453346","5.24706018518518"
"2019-05-01","0.012091997735001","15903004.57549886","3882452614.348569","1578630235.8940248","297004.35793093","0.867975791262026","53.97137990208915","0.010154205","441332","5.10800925925926"
"2019-04-30","0.00990107842472939","15901292.6797725","4553114017.347555","1811042996.071686","343872.08763443","1.05787409757607","70.55340809105502","0.01339634","343390","3.9744212962963"
"2019-04-29","0.0115288256439998","15898868.26559445","4445484111.92733","1447002852.3101485","281036.88503741","1.05825137246146","57.02852616759523","0.01107608","375559","4.34674768518519"
"2019-04-28","0.0115301549354553","15896713.32031451","2707636767.8386188","964605724.0317361","187350.48004265","0.772190885350634","51.40362237005074","0.009983865","370571","4.2890162037037"
"2019-04-27","0.00969210663244111","15895352.76246534","2881109265.007711","1106200397.2713468","213477.69885095","0.784068123428732","52.916879972751246","0.01021205","360931","4.17744212962963"
"2019-04-26","0.0106835763504632","15894090.56309545","5059924566.057984","1878089204.2796278","364665.85595278","1.18109036804619","63.089954857158084","0.012250085","382165","4.42320601851852"
"2019-04-25","0.0101186400930093","15892787.52866506","7095885434.350207","1577199550.9848225","307585.81904478","1.71938419204143","62.85737641549285","0.01225846","381671","4.41748842592593"
"2019-04-24","0.0115350016969184","15890746.28931857","8028650057.576603","2662502180.2026114","490156.05811998","1.62527273901909","63.64309188355923","0.01171644","408325","4.7259837962963"
"2019-04-23","0.00820990527554795","15887468.37938818","6053593399.458884","1869718055.0642316","337198.25940209","1.5402571249061","77.73897522033903","0.01402","308585","3.57158564814815"
"2019-04-22","0.00948463477369518","15886608.56006188","6028945413.013884","1429079243.0680895","265440.62736634","1.59436714781102","64.94117195649541","0.01206233","343644","3.97736111111111"
"2019-04-21","0.0114675864149472","15884616.41289874","2477467179.775092","919512414.3567884","173632.67191894","0.646249447658781","50.2962055543817","0.009497495","391493","4.53116898148148"
"2019-04-20","0.00927423526154837","15882247.69217442","3605624751.3921676","1101288505.6670282","207243.89291077","1.04463833373943","56.2098541036019","0.010577745","316867","3.66744212962963"
"2019-04-19","0.0107619428188526","15880468.73023528","4830340959.067897","1450822900.8375695","274260.1662556","1.08926849603138","72.89872821984582","0.013780605","361175","4.1802662037037"
"2019-04-18","0.0105506715099227","15878536.74694702","5946452879.083392","1609971748.8849597","305005.40594946","1.4263722576982","59.90340051072215","0.01134856","383772","4.44180555555556"
"2019-04-17","0.00977279397035111","15876389.87979714","5482457236.775594","1732842650.1087644","331558.71987932","1.44287406779732","66.10624768321408","0.01264864","350486","4.05655092592593"
"2019-04-16","0.0102695190225621","15874975.52338493","3851464590.9093943","1520528973.3400123","292074.4895358","0.951497564833061","64.69418931447582","0.01242694","360057","4.16732638888889"
"2019-04-15","0.0102705737610851","15873223.19141256","3960385725.9393883","1562098433.119342","309762.06818687","0.997138483076132","58.19372874838224","0.01153974","378373","4.37931712962963"
"2019-04-14","0.00864233588542655","15872017.49743512","3146392911.799435","1173189989.0050497","227503.31014403","0.960864218230553","53.01179083344745","0.01027997","337631","3.9077662037037"
"2019-04-13","0.00956406708775764","15870512.75498825","2875507176.555949","1158725742.9268618","228329.76040207","0.790825623731994","51.816556349817354","0.01021058","372612","4.31263888888889"
"2019-04-12","0.0106986093721882","15868994.25054059","3917073245.4639683","1589634295.292309","312743.9763114","0.964200865753338","58.191901533787934","0.01144865","370652","4.2899537037037"
"2019-04-11","0.0111249098890165","15867264.45564159","5163302454.302789","1989698282.3953493","393947.70491867","1.17661426657639","72.543726014601","0.0143632","402681","4.66065972222222"
"2019-04-10","0.0104883430198176","15865285.89910042","4560828057.784828","1706774497.2304397","321321.07032066","1.03358409998001","64.01612713044887","0.012051815","396407","4.58804398148148"
"2019-04-09","0.00935544932930927","15863644.15182061","4659596427.448983","1765943533.4581954","339893.571889","1.16718148544218","63.9459519410126","0.012307765","346875","4.01475694444444"
"2019-04-08","0.0104904246137633","15862609.9699504","4625445261.432968","2020099591.5924265","382346.74416476","1.11109188017029","64.28774035009988","0.01216782","371209","4.29640046296296"
"2019-04-07","0.00999530443190449","15859681.30227661","3129742087.2662625","1191794415.9046495","229672.1339039","0.898610163197688","51.89407734962998","0.01000057","350634","4.05826388888889"
"2019-04-06","0.00985451205255599","15858475.76435718","2844915900.017134","1008594265.2371035","199945.06654486","0.811655888877659","52.56845333716345","0.01042124","358555","4.14994212962963"
"2019-04-05","0.0112026356507196","15856360.46515159","4017707425.961884","1697966453.586857","337351.55698623","0.935779927614974","52.94953208845825","0.01052","389172","4.50430555555556"
"2019-04-04","0.00992749816106702","15854382.98887496","4645621333.07161","1850883218.5278125","376864.50361354","1.21285031387813","65.97618001298666","0.01343363","355050","4.109375"
"2019-04-03","0.0100703192941307","15853578.35115868","4899799127.411215","2065022365.3704212","416316.05054309","1.22012114371807","79.44052517179345","0.0160155","359553","4.16149305555556"
"2019-04-02","0.0111352067676223","15850830.54644578","7218937899.325294","2380321051.717067","485411.3433954","1.6991540480365","87.23716923020697","0.01779","399631","4.6253587962963"
"2019-04-01","0.00964685840397482","15848773.09193539","3318891062.453162","1394324950.0730698","336922.22845982","1.0593354988491","61.91073040341326","0.01496","368694","4.26729166666667"
"2019-03-31","0.00986060799000884","15846895.69539513","2297219551.8299327","804436601.6001877","196476.34551144","0.797260185979121","45.17113449548326","0.01103264","380878","4.40831018518519"
"2019-03-30","0.00986158040179326","15845391.01622227","2539068828.0554094","871859858.2284675","213070.15510905","0.826715953125564","44.19925667210765","0.01080167","380746","4.40678240740741"
"2019-03-29","0.0104301819553379","15844304.81469443","3529254673.6774254","1298855701.901361","317610.48441","1.10168298108502","60.1114990101055","0.014699125","372063","4.30628472222222"
"2019-03-28","0.0103603089356582","15841516.2868798","3218645028.218625","1146176562.7027946","285762.76084052","0.992290137678799","59.10984718233026","0.014737165","391284","4.52875"
"2019-03-27","0.0105742875248199","15839578.9789395","2984046255.3165193","1291968062.008894","320825.80624467","0.949453130162033","56.543580605725786","0.01404109","382838","4.43099537037037"
"2019-03-26","0.00951076763098513","15838606.72867972","2962779257.6482844","1255044212.6884904","320347.1174432","1.01561274771483","61.75879954045349","0.01576379","364225","4.21556712962963"
"2019-03-25","0.0105054290677303","15832180.02602615","2797648630.6163316","1212898294.4565387","310343.95402069","1.00430800699331","54.90567497311572","0.0140487","331828","3.84060185185185"
"2019-03-24","0.0106485129973787","15830254.89658501","1833925400.981123","794905815.8605582","200194.53111005","0.896925789673908","45.61398998494194","0.01148774","225704","2.61231481481481"
"2019-03-23","0.0102946587922123","15829094.92150151","1935797593.0270524","707404231.6747961","177660.47758793","0.89464820387986","48.31244150130431","0.01213339","243553","2.81890046296296"
"2019-03-22","0.0114317980062964","15827881.67124024","2851852409.4331784","1084515748.2828827","272225.48543016","1.02624745294268","50.874026123315694","0.012769945","300913","3.48278935185185"
"2019-03-21","0.0101548696723201","15826396.02863791","3075719623.0754843","1276673114.5857491","321072.73359897","1.15129125740786","56.95026174335766","0.01432252","299110","3.4619212962963"
"2019-03-20","0.0114342661505111","15822845.16619043","3177952456.0518293","1313571424.6124597","325895.25392531","1.14204584373367","57.89024609301622","0.01436249","309808","3.58574074074074"
"2019-03-19","0.0123589430313856","15821015.94873011","2773431421.4774966","1146097191.0568101","286799.05817629","1.01524239345341","57.225124379053234","0.01432","299996","3.47217592592593"
"2019-03-18","0.0114369872151739","15818995.01298729","2813577145.284374","1046789707.569445","263712.17832103","1.04018567762623","56.4969225122682","0.01423297","295707","3.42253472222222"
"2019-03-17","0.0103726157148252","15816921.8651646","1968284608.4416366","634243145.5137156","159874.01171684","0.960372271796624","45.665550735977696","0.01151094","229399","2.65508101851852"
"2019-03-16","0.011581587351334","15815201.97759961","2344023365.014298","812322249.510358","203599.94191747","1.01726401230539","49.82776524463472","0.0124888","257699","2.98262731481482"
"2019-03-15","0.0108723197071678","15813572.02142588","2906720413.8078303","1140349939.102002","292253.97551962","1.07398056878751","54.892207100904805","0.01406802","296890","3.43622685185185"
"2019-03-14","0.0110156391889123","15810602.17934645","3271629093.319636","1286745325.9346435","333891.46130875","1.24268580677927","60.16399258547814","0.01561167","296141","3.42755787037037"
"2019-03-13","0.00959532337654184","15808952.71010501","2908061409.7074356","1153603428.3214896","299484.98611057","1.16240547191069","61.03538312267692","0.01584529","289611","3.35197916666667"
"2019-03-12","0.0101649104882179","15807314.58714166","2920297998.849339","1274577683.3588593","330294.32925082","1.1546179711256","61.62669608471547","0.015969955","283351","3.27952546296296"
"2019-03-11","0.0100948533308955","15805488.67867157","2784677788.1148305","1104188239.4943197","286685.31238739","1.05914729126228","63.165730315604975","0.0164","295205","3.41672453703704"
"2019-03-10","0.00966928633267738","15804279.02059249","1872023241.3207884","708125770.3296068","181388.76573927","0.990240525931882","50.07149660408005","0.01282598","213175","2.46730324074074"
"2019-03-09","0.00981243051192503","15802228.99685602","2266443679.5518293","844655887.785892","216004.57139537","1.02826958810873","56.70023691525427","0.0145","242010","2.80104166666667"
"2019-03-08","0.0103822858179095","15800783.13445701","2816304584.711751","1196858409.1864517","311744.10014326","1.10888254112656","51.176983260064226","0.01333","281209","3.2547337962963"
"2019-03-07","0.0100988881265472","15798982.09204671","3038622235.3358126","1155575389.2717173","299688.38558949","1.20347851793907","58.69106438388612","0.015221015","284201","3.28936342592593"
"2019-03-06","0.00910414251715106","15797399.80987178","3007226433.80284","1200802566.8898888","311734.95787179","1.22840211746651","66.10264270031375","0.01716061","276931","3.20521990740741"
"2019-03-05","0.0105987558247065","15796215.08399451","3416946063.6138377","1184385657.8991303","308423.48035205","1.31960052008244","59.90599756586796","0.0156","286974","3.32145833333333"
"2019-03-04","0.00974619772727204","15794012.17385064","3401515692.043711","1049248282.666274","283721.56865766","1.42019354821829","59.3491369352504","0.01604828","298916","3.45967592592593"
"2019-03-03","0.0103874712753235","15792709.05306232","4260226318.8115067","678966919.6731541","179507.76599615","1.75298396476146","48.685949486044834","0.01287177","355233","4.11149305555556"
"2019-03-02","0.00939238801751629","15790876.79419548","2408881241.221198","869897783.5934057","228341.0005379","0.95085862565819","57.1446508649913","0.015","333961","3.86528935185185"
"2019-03-01","0.0115281044221593","15789519.66628588","2919607804.0511446","1119439124.9229038","293767.25998898","1.01389894444364","50.62690371061263","0.013285695","358837","4.15320601851852"
"2019-02-28","0.0106754014326799","15787057.80676192","3415645830.167883","1577805643.9422004","415984.02065693","1.25168241533049","59.7000109931244","0.01573974","363432","4.20638888888889"
"2019-02-27","0.0100359487245299","15785356.33983332","3133758330.3210773","1239880964.1769402","326337.53769861","1.15880516315297","59.080389981852655","0.01555","346851","4.01447916666667"
"2019-02-26","0.0114606377344269","15783124.19683626","3011561889.4363403","1189221576.5930634","313268.37018089","1.07855920123233","58.42074271209143","0.01538937","366379","4.24049768518519"
"2019-02-25","0.0101804909480849","15781632.82486208","3294725296.4103274","1354687665.4620476","354442.97188887","1.23767296885034","60.15857428556392","0.01574","336764","3.89773148148148"
"2019-02-24","0.00975433052046431","15779754.21117276","2135971587.4495757","889194617.2952864","236854.3116323","0.922884952259128","48.09347825518403","0.012810635","319278","3.69534722222222"
"2019-02-23","0.0101825207142907","15778448.45127368","2747203451.557798","1001202995.1271019","243592.7452752","1.03848960253265","52.18350617347642","0.01269625","332241","3.84538194444444"
"2019-02-22","0.0115366177654524","15776687.99615584","2714611644.794556","1131664455.9221437","286620.64929122","0.942765756991837","50.69491509891549","0.01283968","348456","4.03305555555556"
"2019-02-21","0.00847540687460636","15774303.19536817","2922120074.281423","1199922812.5183113","308284.19976376","1.17912116842523","60.33005781122158","0.0155","294962","3.41391203703704"
"2019-02-20","0.0092596326377469","15772922.12856601","3154931710.0567465","1361599950.1608467","346320.8772187","1.19758243121698","61.30439631990988","0.01559268","314347","3.63827546296296"
"2019-02-19","0.0111125881501321","15771524.33586935","3219991976.102468","1322327093.9727848","339455.54793029","1.12839290178897","69.98866116618278","0.01796684","350653","4.0584837962963"
"2019-02-18","0.0110425807272221","15766504.27519867","3065321981.8962483","1170657148.1511462","302798.24661987","1.14423541151883","61.669941626286565","0.01595134","340577","3.94186342592593"
"2019-02-17","0.0113288015444932","15764565.26515235","1763667815.2895684","645980516.1995105","178311.83259206","0.804788467310441","46.29159442762016","0.012778","333183","3.85628472222222"
"2019-02-16","0.0106887595352357","15762793.34274127","1972724997.852811","731348186.7361683","204017.3073274","0.8683678441809","43.98367117882983","0.01226971","328238","3.79905092592593"
"2019-02-15","0.00905078382301842","15761078.22110047","2311222831.697549","1045496524.4467162","293266.33771392","1.04643966478154","56.51676776325757","0.0158532","293872","3.4012962962963"
"2019-02-14","0.0100494175750381","15759355.03123738","2072005000.007248","826605442.6999711","232067.61577895","0.866084328484835","54.31263530156389","0.01524815","355246","4.11164351851852"
"2019-02-13","0.010905783123575","15757529.29582601","2606576395.155118","1246948245.9325218","348690.84935456","1.01554898218646","54.01104781636267","0.0151034","351610","4.06956018518519"
"2019-02-12","0.00912478754664595","15755788.41780665","2527442825.750139","1115696145.0816329","310960.55584385","1.13541577033861","69.16891125978731","0.01927837","280287","3.2440625"
"2019-02-11","0.0103376166782409","15754286.00703888","2264039119.4926357","998596208.1846551","278112.59055672","1.05268744349791","58.15595495678684","0.01619664","306149","3.5433912037037"
"2019-02-10","0.00998217905701898","15753171.81331453","1636555136.1953356","640522330.7147763","175869.9611237","0.797439909338042","45.561736133148806","0.01251001","300848","3.48203703703704"
"2019-02-09","0.0106962595665884","15751185.6835021","2022100234.9183607","753491767.9046612","208074.0068759","0.94161345947189","49.86468096251444","0.01376995","311894","3.60988425925926"
"2019-02-08","0.0116245121170154","15749362.542793","2758590934.4814487","1113715073.577663","308296.56938397","1.1075083230915","53.66472136109878","0.01485537","338602","3.91900462962963"
"2019-02-07","0.0124104310469078","15747780.28592385","2114002893.39524","901997211.2859137","268541.57641926","0.953190768284456","54.05290851410336","0.01609257","348678","4.035625"
"2019-02-06","0.0116986397349101","15746369.69535084","2316719585.0186267","959117739.2194309","284815.41985799","1.03253398944273","59.059511842066264","0.017538055","349372","4.04365740740741"
"2019-02-05","0.0104872027200144","15742401.17284982","2111531375.1187265","849107340.9320892","247808.55432869","0.891031613889012","63.01371949909131","0.0183903","355590","4.115625"
"2019-02-04","0.0104883026495752","15740501.59764895","2015699008.8920085","816488964.4509472","239342.16032107","0.955089205045938","57.249912773556346","0.016782","333136","3.85574074074074"
"2019-02-03","0.00984719447458873","15739669.81864421","1611539919.757859","670619734.8721942","196488.5694448","0.826617711765492","45.250966886121645","0.01325833","296555","3.43234953703704"
"2019-02-02","0.0102763452964945","15737549.28608842","1974239545.5056531","729502652.9008003","210721.06441811","0.924627562705863","51.83555451395557","0.014973","326634","3.78048611111111"
"2019-02-01","0.011276593244202","15736380.8893849","3079922065.06823","1234669501.6541653","358389.4400993","1.31883197681942","51.209529767586105","0.01486467","336300","3.89236111111111"
"2019-01-31","0.0110637283258897","15734354.71552905","2608429934.136472","1041766009.840844","305491.43761745","1.12496259433095","58.71868118166782","0.01721889","355308","4.11236111111111"
"2019-01-30","0.00970860350332878","15732877.24556152","2899495876.1244273","1428425667.485424","415494.16360911","1.2772076600273","53.6967018073072","0.01561906","326328","3.77694444444444"
"2019-01-29","0.0104234833826582","15730301.78089928","2442846867.7750297","988776742.7328107","291174.33991127","1.13262394407194","55.605221836234286","0.01637459","322797","3.73607638888889"
"2019-01-28","0.010353168821679","15728580.50721436","3051126209.1888857","1197344034.7444673","348566.44253768","1.35157599918396","56.461099409931485","0.01643675","314000","3.63425925925926"
"2019-01-27","0.00978297235502318","15724744.37593476","1433388433.5709221","575927687.3322163","162801.16091418","0.767810411395488","47.506124894189675","0.01342886","269916","3.12402777777778"
"2019-01-26","0.0107123315848279","15723302.62556761","1770389305.6586478","649542989.4976336","182607.73142075","0.818057244945645","54.496288074036904","0.015320685","291468","3.37347222222222"
"2019-01-25","0.00985640090838928","15721816.34353269","2373854804.479845","1012281103.6888902","284240.79693092","1.02909820467278","51.52515602883967","0.01446787","301170","3.48576388888889"
"2019-01-24","0.0115716981410698","15720371.88894568","2308189470.5370383","1050713613.6368697","294516.44602945","1.04781086001683","52.21294837619637","0.01463536","304938","3.529375"
"2019-01-23","0.0104300213046316","15718928.12785974","2450259844.7686825","1002541121.2201474","282255.37465349","1.07668156372637","53.2784073173583","0.015","294680","3.41064814814815"
"2019-01-22","0.00928797400891517","15717217.95884742","2392863281.372219","1025062066.9023842","286545.62779331","1.13209480976608","57.586293530168064","0.01609766","293737","3.3997337962963"
"2019-01-21","0.0107178885619137","15715787.57503636","2176234535.7828174","961737430.421583","272013.53863464","0.986132828580167","51.2665391991525","0.0145","317864","3.67898148148148"
"2019-01-20","0.0112192591624976","15713699.52499906","1691501187.9312384","600980455.1354386","169849.39781743","0.857243379192828","46.445356636317904","0.01312641","298153","3.45084490740741"
"2019-01-19","0.00950527959782593","15712187.6019409","1589356337.077144","657821340.808428","178401.80916622","0.78437748410682","47.81239645057144","0.01296677","278030","3.21793981481481"
"2019-01-18","0.0098635584949033","15711076.41781875","2163174261.744145","1005681381.0104203","278626.34554863","0.97267607319756","55.65653010280922","0.01541977","301071","3.48461805555556"
"2019-01-17","0.0090782282541133","15708902.961433","2420348142.731278","1003217105.6652002","275599.3179541","1.05926367009148","55.22330700197815","0.0151707","301704","3.49194444444444"
"2019-01-16","0.00950798408401864","15707528.87745228","2626205923.8057237","1107350288.5727804","307001.49982176","1.15493178741972","63.0086810672494","0.01746851","300170","3.47418981481481"
"2019-01-15","0.00943739278767263","15704364.9938642","3494986200.003042","1534720791.6402977","428538.18020561","1.59493206977106","58.78212591659509","0.01641366","303591","3.51378472222222"
"2019-01-14","0.0106538200289114","15703266.71570378","2574834715.5408573","1005986760.7402557","274339.18632214","1.10127715052778","57.163825278052165","0.01558895","328198","3.79858796296296"
"2019-01-13","0.0097968379922438","15701402.81833454","1696247848.3946729","587735957.8724552","167509.60898593","0.90943487430591","42.679112328208305","0.0121639","273864","3.16972222222222"
"2019-01-12","0.00986931463937671","15698273.56752318","1990276654.1027758","742879085.1198453","205384.17212691","0.972958583998419","48.64894695336056","0.01345","288972","3.34458333333333"
"2019-01-11","0.0105855270858421","15696667.64579526","2807812583.2562943","1194263615.606862","329528.26236001","1.19879959246719","49.245667134910356","0.013588155","308638","3.57219907407407"
"2019-01-10","0.0111588989673861","15695616.2479679","3467301616.982562","1644594596.9634414","453318.18214462","1.4612246285298","53.508981936964226","0.014749285","322365","3.73107638888889"
"2019-01-09","0.0117324594097564","15692446.41124252","2911218613.661001","1288265218.7391546","321723.74645825","1.14677928055097","58.29560474463127","0.0145584","320698","3.71178240740741"
"2019-01-08","0.0120915749820817","15685800.28365625","2676801466.7229366","1016577105.9755359","254613.86151949","1.09434600777521","60.362128267162994","0.015118415","317666","3.67668981481481"
"2019-01-07","0.0100894570894814","15684652.21886406","3015082470.22462","1204773645.295463","301116.75616676","1.25006640226768","56.097597105533225","0.01402083","288254","3.33627314814815"
"2019-01-06","0.0100904751636274","15683089.18439558","2034691668.0533123","830345799.788559","205226.66271071","0.989550314454025","48.81677605233522","0.01206546","251485","2.91070601851852"
"2019-01-05","0.0116660527039185","15681227.21614605","2090693821.1348102","774918170.5296133","204000.24317033","1.0319036162853","49.261660317937505","0.012968325","269637","3.12079861111111"
"2019-01-04","0.0106653046672037","15677535.17108043","2812829733.6799192","1172600818.5002463","306360.10026406","1.26307125341202","54.14267017763852","0.01414561","283490","3.28113425925926"
"2019-01-03","0.0110959634412195","15675869.77180695","2623975269.154474","1077509846.240912","284724.94509582","1.15698878992474","56.7658295207481","0.015","287081","3.32269675925926"
"2019-01-02","0.0108108155617006","15674352.70579621","2541462827.8118453","976345056.8363293","250460.64491016","1.19486844460294","59.915880120470625","0.01537015","271103","3.1377662037037"
"2019-01-01","0.0106687793336516","15672691.69919606","1468165145.6892653","553082048.266091","145237.64040738","0.859115115391067","45.47521030465018","0.01194165","235813","2.72931712962963"
"2018-12-31","0.0110995787984012","15671367.70308066","1947272340.1293125","944954374.3110125","256279.6674072","0.96205957067925","50.805927974548474","0.013779","262001","3.03241898148148"
"2018-12-30","0.0126047917788962","15669897.50960642","1439911894.3512223","555981118.7759575","145339.05843231","0.729309275657131","45.51205846228251","0.01189731","259817","3.0071412037037"
"2018-12-29","0.0098845485715821","15667994.48503325","2432370503.2034936","859182427.8002299","224732.2368456","1.13226573758277","51.879585655992955","0.013569895","265401","3.07177083333333"
"2018-12-28","0.0119629187954008","15666532.58379089","3333698731.8580847","1267186547.6721058","326505.70148197","1.27817550244233","50.64654371516885","0.013049685","312462","3.61645833333333"
"2018-12-27","0.0124658497848511","15664758.39556038","2678341042.1988115","1138696324.995888","317587.18680085","1.2286779532282","53.30070338062932","0.01486579","302098","3.49650462962963"
"2018-12-26","0.0112493242561542","15663019.77865855","2342927573.825667","867267433.599503","227769.28969651","1.13604379474119","52.75033444692353","0.01385375","281142","3.25395833333333"
"2018-12-25","0.0113939094876869","15661614.81955259","1956105962.592691","756865192.5108413","201209.16888611","1.0116310755293","46.6226144794532","0.01239441","259581","3.00440972222222"
"2018-12-24","0.0108935320301758","15659750.72325335","2901142155.544044","1244634768.8228528","308074.42134142","1.29350139690282","60.73299834356024","0.01503275","278193","3.21982638888889"
"2018-12-23","0.0126149376156114","15657969.95365461","1721328780.1078062","761386998.4878172","193114.71125456","0.836630841748744","44.85016325199053","0.01137559","249032","2.88231481481481"
"2018-12-22","0.0125448443579943","15656459.4401987","1967817591.0071235","721335077.2085173","181928.09083633","0.958004364661622","52.277814543497904","0.013185","251236","2.90782407407407"
"2018-12-21","0.0100371346293127","15654252.70531285","3409307905.264721","1409939647.8618906","367259.28392965","1.41840978364214","55.32622641834292","0.014411305","280679","3.24859953703704"
"2018-12-20","0.0096796370936002","15652727.53713893","3587855685.7638884","1605330455.1086216","394649.45147297","1.47392929478775","72.90882899806088","0.01792368","282826","3.27344907407407"
"2018-12-19","0.0106844855301222","15650829.40142964","3853635600.200773","1455884475.5400794","393724.34567501","1.64481890846608","67.49385890527371","0.018252805","302963","3.5065162037037"
"2018-12-18","0.00917959923492175","15648832.2092487","3430537923.017524","1509988955.0853877","412618.57026192","1.55710668484352","59.42314941832491","0.01623793","269609","3.12047453703704"
"2018-12-17","0.0114755524533594","15647331.17745459","2852839590.1758614","1136582055.911555","324816.01260092","1.35171700050445","64.0345636184395","0.0183","296295","3.42934027777778"
"2018-12-16","0.00824899994415463","15645453.4071009","1782183994.9436417","597967575.7727705","187133.01996885","1.17302860767694","45.07956647108377","0.01410758","225399","2.60878472222222"
"2018-12-15","0.0106887164224642","15644296.70540367","1668169347.454023","621319438.8319712","195072.2119113","0.980955474112816","49.548094751056915","0.01555634","263117","3.04533564814815"
"2018-12-14","0.0104746269701515","15642540.47467477","2499217974.2094817","981149227.0942818","306710.01482859","1.27825839875265","49.95629924408017","0.01561648","278774","3.22655092592593"
"2018-12-13","0.00939945122243704","15641284.50623873","2533679563.148812","987155177.2674603","302776.61168815","1.35390925053625","53.823039280731315","0.016508405","266702","3.0868287037037"
"2018-12-12","0.00861099371203676","15639486.18284054","2435175583.4146614","983646185.8487418","287362.68586936","1.31734105392886","60.9372119119533","0.017802215","258638","2.99349537037037"
"2018-12-11","0.00897055757083926","15638263.34434285","2616668342.2074394","1026360160.186001","306141.83618984","1.37479322374685","55.3285739186057","0.01650336","255759","2.96017361111111"
"2018-12-10","0.00889959145323309","15635808.51919494","2221426863.501779","957540580.7525291","280508.16175176","1.20537083904744","56.77007576219016","0.016630595","253368","2.9325"
"2018-12-09","0.00918749269779917","15635020.60236459","1495234646.9233613","598233378.8191694","168971.49802472","0.860682925718475","45.718333523739986","0.01291318","237071","2.74387731481482"
"2018-12-08","0.0091165529937382","15633373.09582449","1727498055.2967463","726796650.4021977","213264.98206574","1.00536143176825","46.775902280822294","0.01372552","231269","2.67672453703704"
"2018-12-07","0.00818410863841333","15630938.96776051","3135852860.0433693","1428384444.3623013","423476.51006658","1.53164583322106","56.2615681521917","0.01668","256146","2.96465277777778"
"2018-12-06","0.00969250084290462","15629343.34413776","3983197955.011022","1612978870.7620194","459280.50025997","1.83912306704591","58.64988199254816","0.0167","280512","3.24666666666667"
"2018-12-05","0.00933442406932141","15628002.65235576","5296545858.062838","1951232814.7766323","526006.69717938","2.52028085648048","63.86179421607198","0.017215645","256736","2.97148148148148"
"2018-12-04","0.0099097751863197","15626104.70252445","6553005291.040583","2239874304.5283437","575366.58752496","2.8142475267763","67.48638006494559","0.01733553","268150","3.10358796296296"
"2018-12-03","0.00818714735136535","15624921.92743527","4547928435.091597","1516809577.328804","394593.85660454","2.12035227357112","59.5816383227644","0.0155","241785","2.7984375"
"2018-12-02","0.00818781770005247","15623064.79916007","2758426377.5702577","679609406.4835961","165809.07424496","1.43663399849884","48.908787609618955","0.01193262","221524","2.56393518518519"
"2018-12-01","0.00890677659349451","15622109.20645413","3493739505.314009","863291233.1202401","208118.58472828","1.63294974803958","50.17509978484623","0.012096","242745","2.80954861111111"
"2018-11-30","0.00725535941174213","15620884.35792141","5791216611.025115","1822256275.4194858","458621.46283943","2.56734575519764","56.36794193311895","0.01418656","248304","2.87388888888889"
"2018-11-29","0.00754324766826162","15619529.31638753","3603555593.8420753","1621312603.9045603","382471.69161205","1.48883534746288","54.59882860944478","0.01288","245371","2.83994212962963"
