"Date","Bitfinex Net Flows","Binance Net Flows","Adjusted Transaction Volume (Native Units)","Average Transfer Value (Native Units)","Median Transfer Value","Median Transfer Value (Native Units)","Transactions per Second Count","Telegram Users"
"2019-07-27","-207245.10804441484","-3479221.181247663","1031359.2172481173","4.35847832","16.9317274051105","0.081936","6.68630787",""
"2019-07-26","1388156.9590415491","8946291.252533931","2426360.7017296315","9.01516728","21.936987739510364","0.10000206118296467","7.41041667",""
"2019-07-25","75136.41633970152","-3595929.9020194104","1491175.0067933265","6.70269087","27.174794426427994","0.12372500088983962","10.9937963",""
"2019-07-24","1135701.3116761248","-3421201.9065079526","1423973.403290598","6.23240289","28.063656724264206","0.12941599392868203","10.50015046",""
"2019-07-23","-2027514.4730719263","248960.4223789309","1476674.2337499345","6.24258131","24.119795772295962","0.11357897116255403","7.02309028",""
"2019-07-22","-109165.860790768","3032971.6637747693","1611268.512267881","6.11650584","21.484348911163117","0.099","7.41511574",""
"2019-07-21","-1381056.860333622","-4189217.671244431","981940.2342121039","4.6046318","22.59356015523192","0.10011677760176","6.04648148",""
"2019-07-20","111450.17242787048","-1226121.7612614578","1278905.2708813914","5.33531807","23.11244233924496","0.1001961094436415","6.76024306",""
"2019-07-19","-1814420.3809427328","-7135161.541664439","1814928.7440731162","7.11617375","22.980196845043547","0.10396802236134128","9.43921296",""
"2019-07-18","-2151824.7505060406","-4405785.843825374","2181213.45236081","7.81205622","27.174593137824","0.11958448587698867","7.73002315",""
"2019-07-17","-4997816.287666258","-2679338.899550605","2709638.481695742","8.70512898","31.63969720923435","0.15","9.60681713",""
"2019-07-16","-6689089.581345021","-2624151.5054287687","2489308.8311076625","9.37516676","40.53732153966467","0.20370348424093548","11.61201389",""
"2019-07-15","-10094559.135721715","2565227.6136666867","2883319.4681428275","9.21087991","46.131465140066226","0.200068495346426","8.60293981",""
"2019-07-14","-2155603.6908747023","14495947.354020018","2086546.935919851","8.26466539","34.51113182194935","0.14982953324043805","7.1005787",""
"2019-07-13","745907.4147855233","3046766.616583643","945900.8880709949","3.80705652","33.15138076846898","0.12338215","6.79725694",""
"2019-07-12","884590.9659578693","-11233944.483330473","1735812.6663556783","5.79336443","28.73893588006165","0.1041746656090804","8.40731481",""
"2019-07-11","30087801.825406563","-4594506.158612297","3250879.2735646586","11.27191323","39.30156062756366","0.14690162","11.28805556",""
"2019-07-10","5621900.442910842","-5675268.679153977","2310877.4109550184","7.85053413","35.37138712194553","0.12250630444998956","8.51962963",""
"2019-07-09","9889348.527097149","-4650065.919199988","4080113.33691092","12.04164609","46.152947352715586","0.149680515726625","8.93466435",""
"2019-07-08","-92663.98193408342","1977874.4727355123","1608301.49601784","5.74970516","32.97884537748798","0.105254","9.37263889",""
"2019-07-07","99245.90113606182","212577.49381346008","1213937.07630865","5.39257171","30.670242977161227","0.100164546538357","6.73688657",""
"2019-07-06","1745564.8478789213","-1460336.5391253834","1061295.3451126","4.16226769","28.61142894100748","0.09959626","8.72731481",""
"2019-07-05","-7159826.743377204","-1629646.5879191444","1500786.84799862","5.51144174","28.89628037081811","0.100383598329534","9.82731481",""
"2019-07-04","311382.70284394623","4185134.2218439705","1643292.22758136","5.30161332","28.43425053058212","0.100301","8.65178241",""
"2019-07-03","5867578.518692904","-323821.1512298535","1904062.54134383","5.83072732","45.311207050233456","0.15000869202804","8.71790509",""
"2019-07-02","432431.39839177026","95506.79451019355","2197205.10698761","6.666505","49.39721183226191","0.17","10.3594213",""
"2019-07-01","-3738415.2869942496","-7365525.800051691","2261607.85917466","7.63666767","61.18631278453355","0.208214165179037","11.01834491",""
"2019-06-30","-1646925.0779901256","-8650954.696801703","1703686.73639363","6.39713795","69.99856711630632","0.24","7.9393287",""
"2019-06-29","-11668496.014671624","292869.3545905417","2323565.7736782","7.46685723","71.62406001915664","0.224858279153055","8.48769676",""
"2019-06-28","-16207829.47049379","2038766.0440271902","2629562.94652273","8.1871964","59.55054433221985","0.192442329608342","11.62233796",""
"2019-06-27","-14316556.378216859","-7336649.501602714","3321293.04359029","9.48842534","95.5881018129748","0.326","9.42266204",""
"2019-06-26","-3368646.5319892727","8345395.996635185","3470536.84810853","9.26636761","102.17942720983847","0.305894325","9.82177083",""
"2019-06-25","-2970618.2772496226","-3545612.0955502265","2653961.48879035","8.21201595","64.31274815825577","0.203410689186899","10.78928241",""
"2019-06-24","-8492792.234386208","5874505.651816104","2310699.68500835","6.72289238","59.006966519405815","0.190468704180736","9.37079861",""
"2019-06-23","23449068.788277104","-3613584.7188484753","1863458.55559339","6.46163588","58.75808369631914","0.191673173764493","8.95253472",""
"2019-06-22","4883786.112343056","12437094.4835623","2582686.04727747","7.33783498","71.28644332622996","0.23144215","8.7746875",""
"2019-06-21","3408529.846078187","-639081.2758148086","2774071.00934888","7.96260781","64.17345202929224","0.217645658586431","9.0003125",""
"2019-06-20","3956583.530650048","-706322.44659345","2222468.39395244","7.20774119","46.17759907282222","0.169684806479209","11.40074074",""
"2019-06-19","-1462683.4861616099","-19519502.562400445","2715533.21299441","8.36849803","45.7192624780829","0.17","10.25525463",""
"2019-06-18","-8062806.698904997","-14281642.631501729","2550248.1085593","7.71905721","52.743441855160775","0.200011344140008","9.83814815",""
"2019-06-17","2817369.28398298","-2895319.4064425803","2165841.61530788","6.43933129","53.3742485198715","0.195","10.92701389",""
"2019-06-16","17857316.983455323","-7279243.069467807","2051942.81048007","4.64884267","3.9305458858895914","0.01456574935","10.2891088",""
"2019-06-15","5580376.7919741105","-6686679.553220615","2285666.71227446","7.32696988","14.775622530118754","0.05491629","10.8675",""
"2019-06-14","-10002078.444256982","-785198.4048531569","2550096.62256743","8.02268568","31.7358757493177","0.11986503034452","9.55282407",""
"2019-06-13","8304131.114585006","36647572.57844218","2569664.6124252","7.64099987","27.950132787983584","0.109464","8.67775463",""
"2019-06-12","8317389.113811334","1402587.8565982156","2245017.55720269","5.13791697","10.530832034678983","0.04055676","9.96159722",""
"2019-06-11","1018551.5946817738","-9549788.105317913","2077890.79602865","5.85709224","24.59719080828055","0.100069567363019","10.7643287",""
"2019-06-10","1057988.9289385213","57243.281785382416","2414337.38886395","7.44708164","49.3541056371446","0.200019617667907","11.15386574",""
"2019-06-09","-1764579.0157164931","455723.29722084134","1667336.38865705","5.46911561","23.1039578024547","0.1","8.28403935",""
"2019-06-08","-22891.046003167114","-1711382.4275559485","1204568.9694905","4.5974929","29.631340137874535","0.12112892","11.48903935",""
"2019-06-07","4608328.194432548","-2119084.346823301","1904574.9247443","6.40012162","29.349793220276677","0.117293182264574","8.77840278",""
"2019-06-06","2056954.0603329823","3566798.006831397","1849816.83393952","6.01476125","27.145924525392218","0.109685486958996","9.54649306",""
"2019-06-05","-1065026.4666864115","-13795378.872430546","3270498.65741093","9.38484485","49.280578324414584","0.200053009681209","9.25222222",""
"2019-06-04","-8951038.86928241","-5776710.197620253","3072575.57826208","8.65909817","41.0568277152169","0.17145801","10.32355324",""
"2019-06-03","4795863.194581707","-4327188.617278772","2654969.30552773","7.27323261","26.47111622911533","0.105438351614973","10.29012731",""
"2019-06-02","-987798.5194192784","5486781.678901085","1482372.24551131","3.67732048","12.456790386552688","0.0461418931641253","10.31127315",""
"2019-06-01","1073461.575348863","-12393803.953245774","1760438.07991865","3.78116372","3.6767121610575835","0.0138670519695619","11.07350694",""
"2019-05-31","10309.854709207746","-16853817.784311283","3220490.48529248","8.34171869034832","50.64904528638214","0.19","10.0772685185185",""
"2019-05-30","1799897.925307836","1129024.8744101308","3351707.42055417","9.1981395429427","56.61442015086328","0.222633547129688","10.3229976851852",""
"2019-05-29","1316655.6999526792","5239735.180789352","3610193.97751106","9.53497573842858","35.62860852357343","0.13228715","10.9665393518519",""
"2019-05-28","4902422.79242027","-7076134.771064975","2545707.12057597","7.53551248714447","40.604273274556846","0.1497078","10.538599537037",""
"2019-05-27","12853518.147499701","1834610.775619987","3014170.09810458","8.34733605456218","51.161706776531254","0.187669266075962","10.8996875",""
"2019-05-26","10782594.156572154","8636899.705331793","2155916.85826148","6.7965221058009","34.137713295963586","0.127239782065452","8.83210648148148",""
"2019-05-25","5235355.308344336","-858490.9977118241","1722845.95770368","5.22181038113398","25.213636958027056","0.100098419999401","9.72163194444444",""
"2019-05-24","-298899.6064377587","-2391617.663259799","2331530.45673129","6.29493976574635","26.33197452649722","0.105819215871801","10.4636226851852",""
"2019-05-23","-7652000.092034763","-7889889.285552074","2790967.19189184","8.03994515973757","40.62512359855357","0.16525","9.8000462962963",""
"2019-05-22","1211422.0735339369","-11010307.814431064","2664314.6978857","7.65912689294834","43.12147969665243","0.17632954","10.1086111111111",""
"2019-05-21","10376977.833315909","13532649.555799857","2801072.3781471","7.34268719201027","30.81817946230272","0.12","9.40739583333333",""
"2019-05-20","2547556.959658259","-9185064.627611797","2914263.97912115","8.56797476612783","38.644692263163414","0.153098357152372","9.95556712962963",""
"2019-05-19","8291476.137588455","-4238092.59496626","2159922.3410317","6.94651230430756","28.908013299817465","0.11034686","8.70869212962963",""
"2019-05-18","-4115459.882590868","-6706643.750205382","2132045.30248154","6.50954756895228","26.071871033433606","0.111019115","8.51180555555556",""
"2019-05-17","-9850312.437168976","5404834.839344454","4253866.87048286","11.2734583876873","50.81155847029305","0.209736493005436","9.3787037037037",""
"2019-05-16","68961685.54940282","-14339575.869274389","6937842.93022427","15.3269289221198","65.4512873649428","0.24850471","10.5116666666667",""
"2019-05-15","-3593537.197802708","-766318.5111144003","4083655.89883234","10.3279843999345","65.78812987909619","0.264144189671775","9.81025462962963",""
"2019-05-14","3338418.4758919533","669361.2898318245","3337417.15916718","8.97813374961602","43.6429611338398","0.2","9.61556712962963",""
"2019-05-13","6142035.470562748","590255.6160880704","3649513.3838407","10.3539846543856","31.239461026482324","0.159527275","8.78119212962963",""
"2019-05-12","5839082.801579779","841491.3745590375","2537765.2306578","8.47528253887114","25.540135790627854","0.136443935570697","8.28503472222222",""
"2019-05-11","18494734.05639056","1404054.1221969046","3983163.75302807","12.9823882383445","30.797606422045586","0.154291589585793","8.59186342592593",""
"2019-05-10","-349797.7939450936","1064957.7611800255","2651759.81614388","8.40121958364279","25.83874615626514","0.15003177797032","8.52733796296296",""
"2019-05-09","5961404.916391138","1632317.1397757533","2528634.83368912","8.16894197897265","26.048298153419037","0.153","8.31527777777778",""
"2019-05-08","-4279507.008736404","11090401.677395068","2853036.04431101","9.1409032970828","29.85569524712627","0.17607875","7.95134259259259",""
"2019-05-07","-6402806.731525897","7079822.7029600665","3100855.41374644","10.066485570042","33.44999125746746","0.196706666666667","7.61743055555556",""
"2019-05-06","8868059.38286461","132218.80106507376","2736760.92433246","8.70423946888164","24.777374824288806","0.14399706","8.1728587962963",""
"2019-05-05","1271956.2546336777","-2366063.8719576285","1732567.33087422","6.13304424620871","17.568079926910084","0.10879038325873","7.37805555555556",""
"2019-05-04","-812674.187693092","-1307669.331709036","1774965.99857727","6.12015691120344","18.332747172786252","0.11313908","7.21521990740741",""
"2019-05-03","-2568930.1207871726","4034565.7392320726","2350789.24660461","7.88278389043105","23.0573632904734","0.14","7.76483796296296",""
"2019-05-02","-2864443.5221824315","-1940096.989283625","1912664.84175206","6.72152000806984","21.041558991775393","0.132177554667273","7.24893518518518",""
"2019-05-01","-24035087.25392024","6237228.49315515","2397407.91778136","7.7475491157199","17.366541084091132","0.10976","8.14571759259259",""
"2019-04-30","-8832022.37911999","10703206.053294517","2783849.48117668","8.81575559536695","23.9907752191701","0.15","8.19179398148148",""
"2019-04-29","-9165702.068087272","-16749444.60758168","2846071.38817971","9.72013572860635","22.88178131502045","0.15","7.27996527777778",""
"2019-04-28","-5070281.849308187","5494564.959662771","2161322.55362879","8.03108156741187","18.901368675772645","0.12333534","6.86900462962963",""
"2019-04-27","-4999954.059229525","2074400.8432798204","1791974.26631526","6.93875729361372","21.85733713234196","0.140357","6.51258101851852",""
"2019-04-26","-104364662.38818437","2906640.233134268","4307380.88470182","13.4895295554323","30.5921855055524","0.2","7.65116898148148",""
"2019-04-25","-8128414.230987742","501417.7226013796","2962256.01741294","9.83559359533531","30.4090988895382","0.2","7.87976851851852",""
"2019-04-24","1992461.5644398506","1351457.3139395027","3259219.5042037","9.7717036782184","35.45056883513274","0.21466704","7.74209490740741",""
"2019-04-23","-1160093.9229970637","3985232.785013565","2601835.19506124","7.22199812742022","27.9799472475888","0.163685335503477","8.44060185185185",""
"2019-04-22","-296696.8216339154","-5636348.091254717","2241249.92057201","6.48950743442849","22.62107666303151","0.13185103015413","8.32530092592593",""
"2019-04-21","636624.202070426","-2828028.8358609686","1873683.53302971","5.91568450449005","19.150916570192308","0.11268851","7.30543981481481",""
"2019-04-20","27003.235036885504","-3336487.6693915045","1742968.78045847","5.03150423668285","9.502089146394697","0.0548570786801448","7.94935185185185",""
"2019-04-19","-892459.2669630221","5263198.268466369","2258927.1791245","7.03559806212138","28.245319840897146","0.162654","8.02295138888889",""
"2019-04-18","2029728.3343785726","2420384.698641302","2534687.56754374","8.08552175252568","32.133353762116016","0.185157610292543","8.07465277777778",""
"2019-04-17","-328450.5573858144","-1787240.767654043","2184947.08844129","6.87035919695394","30.487508176569968","0.183257691437632","7.89231481481481",""
"2019-04-16","-6703908.318637115","644300.9942091225","2091053.95339587","6.6801559686673","30.329212660853315","0.18198","7.59792824074074",""
"2019-04-15","-3984999.8058548192","180606.7519966185","2390778.04060772","7.73332506425687","27.680019416209515","0.172399446","7.19974537037037",""
"2019-04-14","-2188433.712332714","4890653.777543529","1639505.34043278","5.89960152441986","23.693490872058803","0.141021688213192","6.37795138888889",""
"2019-04-13","-2539772.39619597","-546926.6802590253","1425102.14144793","4.5629423351437","17.238698540865673","0.10503161738","7.10984953703704",""
"2019-04-12","-3047777.156531015","-377892.85320502496","2423638.56710344","6.76032325039328","20.94126080450029","0.127","8.04158564814815",""
"2019-04-11","-3125849.7867364427","-2386150.3817786663","2686341.97306722","7.88522603838314","29.100303428076455","0.17577916","8.43787037037037",""
"2019-04-10","-4096974.1685682507","-239964.2004511367","2743837.15291326","8.32698593769212","32.907268883491625","0.185419305968193","7.80173611111111",""
"2019-04-09","4506987.248718558","-3652421.4303204534","3112598.46365046","9.4870704078172","35.19205505361283","0.200002715026983","7.6031712962963",""
"2019-04-08","3691715.08545113","4634029.67194422","3457650.20604989","10.4451110917384","43.38708028053768","0.24","7.73148148148148",""
"2019-04-07","4949528.327203395","-203445.26927926863","2217476.65233881","7.51207545829812","32.020308533709645","0.183535692276738","6.630625",""
"2019-04-06","-356182.2974452502","2517127.0733839874","1718298.99379345","6.06073915026752","21.685682260015106","0.131103562412071","6.4703587962963",""
"2019-04-05","38205.28671748289","5693361.820556247","2488579.43817317","8.42910421720314","24.88669436039487","0.149974970029528","7.19819444444444",""
"2019-04-04","-2258154.1767676654","6787899.360315701","2693990.81162384","8.96665952255687","33.27996093912085","0.210811805","7.79537037037037",""
"2019-04-03","6568182.545466515","-3272280.1294963164","3777866.75564104","10.6712309683104","41.674009848043944","0.26007314628391","8.64126157407407",""
"2019-04-02","6785908.678582219","3382626.321279581","3871046.65712401","10.4344751618871","34.736611139201806","0.2099309","8.78356481481481",""
"2019-04-01","765088.0555627169","732005.390789163","2254167.56647272","6.79595678135528","22.909958468378324","0.16214194973984","7.95803240740741",""
"2019-03-31","360437.37951475126","1929933.222747498","1978155.17111985","7.31807295199553","22.560314932069975","0.159688762080319","7.47951388888889",""
"2019-03-30","382870.099487828","-199275.31709020186","2335889.78932042","7.79395719703002","18.758222363530056","0.132","7.73109953703704",""
"2019-03-29","3806674.1106169997","-3294153.684881117","2439146.40437538","8.01461932733678","24.64158106626412","0.173082517689059","7.41148148148148",""
"2019-03-28","605666.396348766","13653.780064700533","2175301.47846514","7.17689874605959","20.76868390509935","0.151224670641839","7.34221064814815",""
"2019-03-27","293581.84701819165","3260758.8552246187","2083333.04863475","7.02496063264505","21.71758795791936","0.156","7.24476851851852",""
"2019-03-26","-637779.6575383443","-1448352.7450997173","2428375.20830819","7.19456703755818","25.58846591296789","0.192157043994823","7.28020833333333",""
"2019-03-25","-2073334.6045698102","-4570890.517949155","2642700.98814499","7.84293865020483","26.797269294851617","0.201342200736012","7.50775462962963",""
"2019-03-24","-720547.3005326042","-1250138.6847027352","1628711.01058158","5.85670919828925","14.489880121274073","0.107","6.35501157407407",""
"2019-03-23","1330048.740618038","1924161.4916738572","2086695.69405482","7.77545158980578","13.6475040619521","0.1","6.50206018518519",""
"2019-03-22","-1433185.8485278266","3703868.0170521014","1994601.1113439","6.40110157376792","16.443337920859783","0.121001769058563","7.27662037037037",""
"2019-03-21","-1068126.3750122548","-716242.4939106273","2464548.62876201","8.35504127383305","20.945035613858845","0.155625","7.15645833333333",""
"2019-03-20","-4582779.120781756","-172142.43215971","2497705.17953744","8.60516971692841","15.602162901811763","0.1125","7.29528935185185",""
"2019-03-19","-2435848.2070070133","-2210769.052276972","1745309.95175094","6.0800007424344","16.54083934190969","0.119923656473344","7.36041666666667",""
"2019-03-18","-3017716.391229069","1122491.2572308755","2432655.15703019","8.65988827467154","22.322222307426685","0.16286078","6.64282407407407",""
"2019-03-17","-6636.267628562245","-1215942.1672935674","1671878.50700547","6.87029565021576","14.027653360844488","0.1015444","5.72768518518519",""
"2019-03-16","-779226.303363362","-1563098.9183862107","1850736.10196794","7.41299952192464","15.571955779538312","0.110730854501974","5.83545138888889",""
"2019-03-15","2777448.0145067857","-1014070.7469662003","2014019.58660553","7.63230775730263","15.115962419956727","0.11147223","6.40060185185185",""
"2019-03-14","-1354040.9358400991","-961048.119268592","2081378.18062869","8.06901455316837","14.491626312141554","0.11036254274674","6.64152777777778",""
"2019-03-13","2072441.284931891","1361510.5926491828","1895949.72378539","7.01862123369361","13.479107571410003","0.102789033572634","6.63519675925926",""
"2019-03-12","-62049.794921387096","8575709.44064103","2194037.56144918","8.09581295471138","16.114322221643356","0.121437738675515","6.53131944444444",""
"2019-03-11","-2929996.908092006","-3121209.219214061","2347803.02057505","9.2068033905111","19.28730274219148","0.146027309497992","6.20847222222222",""
"2019-03-10","2158403.0825097472","-1644210.6676152903","1598486.02173105","7.01643956089294","15.415725589129218","0.114","5.60229166666667",""
"2019-03-09","2638551.8979876237","-54426.19272300941","1797094.27258704","6.67271805820456","21.443156194820435","0.157326737605976","6.43349537037037",""
"2019-03-08","2271876.0003894367","-1469048.0896279253","2318856.04653411","8.51959219108289","15.140464207917988","0.114318195035271","6.50880787037037",""
"2019-03-07","1831264.6304533223","628998.3221105161","2133393.29924385","8.12120080698201","15.247953355932191","0.112","6.62829861111111",""
"2019-03-06","1004693.09744366","26371.975039745128","2192048.55210489","8.43285762485422","18.34772231887155","0.133747005226912","6.70060185185185",""
"2019-03-05","3332530.523068021","-571632.5290137031","2158878.79222218","8.56858182635933","19.474049062390446","0.1435","6.92228009259259",""
"2019-03-04","284051.556025461","-2631907.4615082582","2390212.41446299","9.39625740865008","19.800059311429568","0.158248","7.17836805555556",""
"2019-03-03","-2879209.3765893998","-3636919.448157263","1617472.58789172","7.13253365619023","13.250128642699949","0.102202541873838","5.69886574074074",""
"2019-03-02","-1328769.4458052784","-4001283.275227168","1411266.7678103","5.85212991399602","13.866960446329255","0.104895945","6.09851851851852",""
"2019-03-01","1780758.524790198","-2430969.881206888","1776058.97091513","6.98578558524525","13.4864564582116","0.1","6.33821759259259",""
"2019-02-28","-269927.551704955","551318.2840197425","2230297.65589899","7.80553806911003","13.441382449765303","0.0997470221230025","6.266875",""
"2019-02-27","41474.43800277535","17802019.129496496","2759180.69414723","11.0360591776736","19.716598060607502","0.147142350461038","6.24439814814815",""
"2019-02-26","-1827052.8768535743","-651116.1813325599","1783481.50033663","7.22185262772769","17.95956347746321","0.132322285893726","6.41116898148148",""
"2019-02-25","-31030.716168379233","-3560049.4656774914","3715225.7160842","14.1024081936904","24.597410163640934","0.178339187740209","6.64069444444444",""
"2019-02-24","6866278.348160867","-3735191.500735272","2740640.12031046","11.4140327315081","27.1041192284167","0.20020307887877","6.25232638888889",""
"2019-02-23","5589614.272987982","-620507.4163525805","1463960.28215498","6.49117205776999","20.953796613926713","0.133014220191815","5.51186342592593",""
"2019-02-22","13210716.921641512","3258468.5936399437","2005461.76351454","8.95232320644974","19.607825201366552","0.133329149014804","6.14396990740741",""
"2019-02-21","1676975.2594208065","-1957018.2458749819","3118990.50260884","13.0744169172287","22.9762053535944","0.16","6.30575231481482",""
"2019-02-20","5353224.940141417","-7868987.834531434","2108140.54093535","8.72648789740487","20.39411139723635","0.138554347498474","6.13736111111111",""
"2019-02-19","4469989.070215432","-10709333.574424682","2554154.97494915","10.1988149765618","27.887759955298105","0.19483224","6.17594907407407",""
"2019-02-18","-12215013.63516898","9089077.616654858","2906280.12207338","11.2320676312245","28.968046155195697","0.200588351132318","5.93119212962963",""
"2019-02-17","3478093.7383332117","3665025.122388185","1636452.57885823","8.24036680402785","20.446871954448966","0.153959885127232","5.18454861111111",""
"2019-02-16","836937.4289349337","156075.32890601212","1043676.30819385","4.93177737043785","13.626740076386179","0.11187351407748","5.25820601851852",""
"2019-02-15","1293204.3508586441","-1060871.4436168848","1492860.81220859","7.19216055256142","16.03394353643207","0.133216518358021","5.42359953703704",""
"2019-02-14","-2431065.2492142506","1643556.29381099","1554253.2207577","7.53049007968192","14.402461052491802","0.120340500973474","5.49516203703704",""
"2019-02-13","-1321942.2958345185","1554826.694992792","1798661.66945405","8.22118011912303","14.024555446770373","0.116202909914201","5.68696759259259",""
"2019-02-12","-281039.6149021792","-2404068.2509235055","1372345.70526225","6.99278294233222","13.771584571623475","0.113976102960622","5.07072916666667",""
"2019-02-11","-328531.87699180696","2516657.3099970855","1860210.13629078","9.22862845826584","16.402546313851502","0.137","4.9653587962963",""
"2019-02-10","2396336.0735655227","-3169238.9072026764","1328433.72898014","7.19824989358309","13.481146929626783","0.109090301729302","4.41146990740741",""
"2019-02-09","2509886.4631171194","-1627045.5118866267","1133467.06458817","5.69547362304482","12.572166386209526","0.106449995551817","4.82788194444444",""
"2019-02-08","7262051.768928436","-1478926.8067001384","1995036.44222642","9.13075354359965","14.111928360081844","0.1201","5.46240740740741",""
"2019-02-07","1419620.1240179774","-673508.0035582749","1359387.05363197","6.86875963481728","13.07067994728317","0.126532426680504","4.96152777777778",""
"2019-02-06","-780078.3298147507","741932.852070761","1636629.53533843","8.33689460096737","12.460943502458454","0.120518189398131","4.96603009259259",""
"2019-02-05","-526447.4165042106","268354.4652252899","948286.592352502","4.88871488273115","12.351962618825027","0.116379086659375","4.80109953703704",""
"2019-02-04","-1566858.0578034115","537852.3045697463","974818.960964691","5.42417287030666","12.347194373575872","0.116453659424946","4.819375",""
"2019-02-03","-3949808.036722814","190139.56292804127","1233845.22118162","6.2929398795664","12.847281618341519","0.12117593728887","4.91178240740741",""
"2019-02-02","1672061.1152983296","-125791.1591376828","1125809.85704393","5.22151569162074","12.624304804839593","0.116276809463136","5.21196759259259",""
"2019-02-01","514207.95360335463","-1573352.227432324","1680978.82131497","7.15785472666705","14.401158370834915","0.13505101922599","5.7737962962963",""
"2019-01-31","1112862.441303921","678918.9443268258","2141381.55201843","8.919511608855","21.10541853030047","0.199598742197291","5.98445601851852",""
"2019-01-30","2072432.8392083785","-1831483.5896713326","2386823.63110726","9.30139924936327","19.43243276444417","0.180481595","6.42762731481481",""
"2019-01-29","-1152916.4001430697","240613.04250234325","2114518.66582813","8.36057564606104","16.780941796478682","0.161002434973305","6.55122685185185",""
"2019-01-28","-3116630.563869499","5217147.1772955675","2854489.84720636","10.4232127153775","17.20736859461604","0.162845005823844","6.58060185185185",""
"2019-01-27","-2942864.5723684607","2382963.9320712737","1681300.49983676","6.98945150034414","13.856761561631545","0.123917941351781","5.65756944444444",""
"2019-01-26","188083.3123510492","-1018838.3594518655","1115134.92699448","5.23625069905377","16.15779697027249","0.14045368","5.37476851851852",""
"2019-01-25","1415154.4366436398","-2048767.9044458028","1748385.38865366","7.38998518391843","16.265989741392772","0.141483537836209","5.84378472222222",""
"2019-01-24","-816259.8413037905","3395672.85916096","2088740.61982827","9.14887128526205","19.174395063343734","0.164832763585743","6.02002314814815",""
"2019-01-23","2179153.1175359674","898452.3563500716","1732809.57167928","7.25853023204122","15.86534024769807","0.136401612","6.17846064814815",""
"2019-01-22","3958258.557207111","-1087717.5081841832","1681623.6365424","7.50166263984727","15.129356601406808","0.128241273991684","7.00877314814815",""
"2019-01-21","-1751627.5583116137","1747218.9115447616","1648055.95044589","6.86110323080298","14.955315639350186","0.129015397693142","6.74480324074074",""
"2019-01-20","-4526290.582680241","-304331.98742425896","1574648.9416324","7.16541166436262","12.209272511753221","0.103895234102074","6.2234375",""
"2019-01-19","4423372.554920447","488298.3396217951","1294801.91857583","5.46853322517949","12.704521997182772","0.102880627260276","6.23987268518519",""
"2019-01-18","3186825.380405537","-1429168.5062304083","1591427.99602052","6.45295707656117","12.441316730015908","0.10412434029149","6.23725694444444",""
"2019-01-17","1364925.5062949928","-1489877.5914075335","2028128.14985663","8.58943900868094","14.82373804339656","0.120864327711986","5.98474537037037",""
"2019-01-16","290484.83674662374","1522834.3694877673","2471176.66249142","9.73021364762579","13.462974229872032","0.109972829092136","5.87600694444444",""
"2019-01-15","-1946720.4385148438","9113685.49429088","2333684.20853768","8.22756032508482","14.439585131502","0.12","6.2487962962963",""
"2019-01-14","65801990.40494905","-6515704.225517716","3370717.50606898","10.288239716364","12.933635796317857","0.10078923457681","6.68100694444444",""
"2019-01-13","2191057.4910882134","-945340.4011768255","2562898.07242314","10.0264651639084","11.542407275093309","0.100072982004914","5.57114583333333",""
"2019-01-12","128767.23816787795","-2200288.392047278","1349415.28173668","6.16736214522935","13.67622417007594","0.11","5.23966435185185",""
"2019-01-11","-4231140.694585338","1942300.220962102","3748531.9931879","13.1740649581583","14.99646890707188","0.12","6.27127314814815",""
"2019-01-10","-1907105.7720477213","1735353.1118209825","2894729.74116301","10.8418669050318","25.406782209779745","0.200164038909457","6.74582175925926",""
"2019-01-09","3554095.807277636","1087346.9672162046","2063320.1923194","7.85213504518115","20.9481798714202","0.14","6.46813657407407",""
"2019-01-08","4503585.71185181","3308848.845384053","2120587.69437498","7.85329452025268","18.39869614798352","0.123437471491557","6.40471064814815",""
"2019-01-07","12591255.874929825","1535360.9930972788","2283754.94089593","8.40228796438102","21.20161394330879","0.1410186859501","6.37689814814815",""
"2019-01-06","2055807.521153091","-815737.3242831625","2152780.66983546","9.45469731832863","20.550803392506502","0.131786367031288","5.64087962962963",""
"2019-01-05","-128168268.0079316","2359955.7831547647","4060294.4863319","15.5894649927916","21.67878493789531","0.140496034381093","5.91653935185185",""
"2019-01-04","-78960329.06789632","8045321.5663790135","3616612.60625773","13.8075970791619","23.01635654587965","0.15","6.35877314814815",""
"2019-01-03","-3742554.470872984","3226629.331371864","2263348.58068837","9.00938953202024","19.51364917827295","0.13268987","6.90532407407407",""
"2019-01-02","-300302.43251178943","14599431.443288865","2497590.98056855","9.78386795404299","23.16395531852715","0.15","6.82822916666667",""
"2019-01-01","3527658.6513077347","-2781418.0681622643","1497993.06783965","6.81870828795219","15.30701087960253","0.11","5.18712962962963",""
"2018-12-31","-7845230.220846693","54333.12630110657","1972749.08601396","7.94892527286378","13.660412846839822","0.104445024426546","6.04212962962963",""
"2018-12-30","1036479.1116640298","-1599266.743696682","1524191.5372852","5.37277635214148","12.45615446230272","0.09","5.32864583333333",""
"2018-12-29","8707992.046989748","568046.0166889646","3097417.85032536","12.9090333222641","14.71037382817065","0.105","6.29335648148148",""
"2018-12-28","13730986.048470322","-1376333.7866876065","2721330.00188937","10.3237811751437","17.09983008976774","0.12645737","6.62255787037037",""
