"Date","Adjusted RVT","Volatility","Total Issuance","1 Day Active Supply","Miner Supply","Hash Rate","Miner Revenue per Hash","Miner Revenue per Hash per Second","Miner Revenue per Hash per Second (Native Units)","Addresses Count"
"2020-01-14","38.47220501","0.6529812155989083","16004679.270656781","500601.32798956","15719933405.334316","99850250.9686384","0.00000188","0.162633318358","0.000018417919","28666275"
"2019-12-29","102.65311567","0.5070901590692465","14321183.385195063","251619.53770812","13158479438.218666","99770100.89335278","0.00000167","0.144477195959","0.00001954619","28391445"
"2020-10-28","25.95950286","0.3676059025206291","8306455.531122125","443109.51034237","24226506858.58461","99407296.41582118","0.00000132","0.113829699985","0.000008564852","32632105"
"2021-07-08","53.589029807651","0.9440184921589303","28512079.217738513","278496.69619019","58857190927.0675","99244593.40043195","0.00000343691","0.296949012507","0.0000090479","38132784"
"2019-12-07","105.47941583","0.49306708368064806","14554618.967595702","296860.55730349","13400795525.791782","99217250.29972345","0.00000171","0.14803270073","0.000019706002","28368275"
"2019-10-15","58.72785597","0.5568183014410617","15607362.90014684","374393.07206805","14550015860.53619","98935268.85221331","0.00000185","0.159924223659","0.000019596845","27538946"
"2020-05-21","39.87732252","0.773572045400694","7425081.006521773","354476.47810213","16437668968.468412","98579623.70355071","0.00000109","0.094080896805","0.000010374127","30255483"
"2020-05-28","47.28865673","0.8014487961779299","7834014.392151888","331302.53742393","17348767925.54492","98579623.70355071","0.00000102","0.088126174799","0.00000921026","30157572"
"2021-07-21","58.855953898101","0.6781459319180525","29108439.360910974","242498.81974843","57636605648.46315","98551910.00153977","0.000003474583","0.300203998524","0.000009346426","38019533"
"2019-09-11","46.38324014","0.5658153239882505","23326940.53886043","372975.15902659","18110153245.962692","98528109.9825886","0.00000278","0.240317228584","0.000023694904","26924206"
"2020-10-27","27.72173172","0.3529447979621631","8461730.430157825","479142.33478811","24931415389.97876","98413223.45166297","0.00000131","0.113170350238","0.000008275394","32515821"
"2019-10-07","57.04018452","0.5244686698372014","15937920.39423217","214954.46524892","14679736625.92006","98315579.76787366","0.0000019","0.164177113822","0.00001995826","27311102"
"2019-09-21","54.00154198","0.3896001393766639","20721792.674357094","257988.78420043","17830381887.756798","98120057.12210296","0.00000247","0.21349683443","0.000021378745","27024018"
"2019-09-22","78.65548425","0.3897152316585506","20847552.960352138","166734.36386584","17940402535.573658","98120057.12210296","0.00000248","0.214640120001","0.000021363574","27072157"
"2020-01-13","61.26506028","0.6009335841956569","14517942.13087302","205912.77861022","14460642899.668797","98089600.84163456","0.00000173","0.149504293495","0.000018407493","28661571"
"2019-11-05","35.52212642","0.7664561621724317","16795417.001344237","424596.49323451","16653520789.743849","98007431.66671602","0.00000203","0.175521383686","0.000018810994","27894775"
"2021-08-04","29.044625173723","0.5953306006610382","33807824.64658098","281846.53941229","71443336647.54196","98004602.83491194","0.000004063183","0.351059053856","0.000008826365","38127544"
"2020-03-11","38.91823846","0.5890245575978995","11809770.235477798","616603.18256831","14135309375.516459","97919187.31543607","0.00000142","0.12308061664","0.000015502623","29596034"
"2020-03-15","71.49860239","1.5567243279839942","7970933.361740205","420685.42780539","9551005272.781887","97919187.31543607","9.7e-7","0.08371298128","0.000015622143","29568994"
"2020-03-16","39.03366797","1.5597043895130103","7456729.489330068","493647.29805331","8934019862.906263","97919187.31543607","9.2e-7","0.079319623867","0.000015823015","29607559"
"2021-07-18","75.469704422943","0.713108365340879","28536933.46744593","192603.96170445","56898765502.6252","97872242.08868939","0.00000342057","0.295537260235","0.000009320677","38058602"
"2019-09-10","37.85321009","0.5717793446935208","22945540.627812758","313288.35480168","18007490979.3778","97457152.26538657","0.00000277","0.239316862012","0.000023727742","26945917"
"2020-01-08","54.6192982","0.5757838360228903","14305966.663747817","273221.48364948","14352212695.79561","97403659.57700774","0.00000173","0.149445884552","0.000018542364","28516101"
"2020-02-20","44.78553693","0.497641429268742","15142097.442847757","423703.37086136","17127246966.530691","97376948.40733843","0.00000183","0.158191896992","0.000016454275","29043562"
"2019-11-17","112.79930034","0.7472439797789158","16372435.354777906","156178.47709795","15191448763.975286","97376493.29597281","0.00000197","0.169977202284","0.000019985183","28026821"
"2021-07-03","74.313547216495","0.9788488294987286","27454403.031491075","285060.97659373","62004169948.27019","97321703.03432867","0.000003502375","0.302605191594","0.000008748792","38357390"
"2019-12-13","66.94087931","0.4526436036296114","13765317.068088844","305936.68367016","12911611709.846706","97296916.4229546","0.00000166","0.143202786465","0.000019766003","28279651"
"2021-07-13","61.6664746282","0.7704504770824186","27745679.566864364","293183.65974664","58558051713.99748","97102623.07819687","0.000003429721","0.29632785546","0.000009078122","38042068"
"2020-06-02","26.9326606","0.7692925042247639","7669329.392248689","483321.84614863","17246270805.516167","97074591.28059575","0.00000103","0.08870307502","0.000009325047","30069312"
"2019-10-17","51.74581774","0.5616638252602787","15135917.591795737","390137.39115959","14395846415.147362","96995361.61981696","0.00000183","0.158182349299","0.000019595238","27537128"
"2020-01-18","77.18655223","0.5453702127053404","14731498.248348914","396889.83663858","15898563075.362904","96958912.29361789","0.00000178","0.153609559483","0.000017205023","28796735"
"2020-01-02","76.43851503","0.48881825884505103","12243779.536860747","189308.00596451","12370850261.970366","96717718.31238091","0.00000148","0.127578448443","0.000018365","28405730"
"2019-12-14","115.00483806","0.45754533964444855","13346714.632937606","201154.02507842","12602977274.788868","96656805.13069834","0.00000161","0.139161215176","0.000019680258","28299066"
"2020-06-18","53.91710184","0.5752689429116242","7218555.401665326","381706.58054638","17058387630.658405","96513659.14158547","9.2e-7","0.079216938552","0.000008436317","30169505"
"2019-09-16","41.86945205","0.47894650811717243","20900313.876643863","234531.15701737","18308000668.85809","96346803.07772762","0.00000255","0.220074066221","0.000021454267","27001622"
"2019-12-28","87.64121334","0.5088081655261119","13608623.161707334","236941.70499214","13010647751.882006","95908032.4716746","0.00000165","0.14288966065","0.000019556129","28360619"
"2020-05-29","39.55458957","0.6739127569739578","7486978.08341065","348587.11176071","17103734772.66282","95569558.85764076","0.00000101","0.087534596427","0.000009280191","30170380"
"2019-11-11","69.46375798","0.7502036264027284","16446179.967069698","206117.5950343","15562695600.294538","95479548.62137593","0.00000203","0.174960856042","0.000020079959","27899577"
"2019-10-26","41.63787725","0.7679592887211251","16186881.831677392","462011.33725755","16501555466.875736","95285003.00930724","0.00000202","0.174490543416","0.000018864563","27724882"
