"Date","Price (Close)","Price (Open)","Real Volume","Volatility","Active Addresses Count","Transaction Volume","Adjusted Transaction Volume","Transactions Count","Transactions per Second Count","Twitter Followers"
"2018-03-16","599.3596933263386","611.285679435751","541605280.0567726","0.8679429559218437","313390","956677949.3579175","804269162.6334493","654584","7.5762037037037",""
"2018-06-18","517.6127131107179","496.5247293168343","395875390.1164849","0.9850553708224495","344436","909397588.2874405","802544571.9810585","695753","8.05269675925926",""
"2020-07-14","240.44928481212705","239.53608590881998","375603580.04017735","0.4398323877643535","520157","1076855505.1544218","799683582.5536792","1098661","12.7159838",""
"2018-07-10","432.4870592192266","470.69347421023633","503130200.9414126","0.9165605366322105","294141","887291645.9172336","797861958.190396","691771","8.0066087962963",""
"2019-06-22","309.2253800467907","295.8210337999548","1692245885.0790362","0.7415405597874076","379012","938941753.0009074","795492534.6946969","758133","8.7746875",""
"2019-05-11","192.35226048739253","172.2104263044647","1743253084.8530293","0.6848416884468499","320467","1000050861.9773573","795065433.6353533","742337","8.59186342592593",""
"2017-09-28","302.6271686620658","309.6729031780574","193552960.84653157","1.4033515118750173","166745","2999334982.3627048","790138407.1218945","329208","3.81027777777778",""
"2018-03-22","539.7915030695644","560.04722505019","575444114.6585951","0.7865694426267482","345780","924866850.8185552","785617963.8731272","619453","7.16959490740741",""
"2018-04-09","398.7415597818811","400.0527473842244","625359908.671279","0.9464263747483017","319374","889131503.9816234","782292364.7512773","609799","7.0578587962963",""
"2017-08-07","269.58616383011474","266.8150716","100231493.13316405","1.857498404448925","152806","2767351278.774272","777043458.9166456","281172","3.25430555555556",""
"2020-06-29","227.74101119239194","224.9499361492955","195552392.34477895","0.5635617680314509","545051","962406504.088502","767676360.9394459","1056189","12.22440972",""
"2018-05-26","585.7272045561948","585.1870802098254","367943628.2278139","0.9072731312761091","375954","835962082.0145012","763639990.1557931","761932","8.81865740740741",""
"2018-04-22","621.6750183374492","605.4742538718932","707253845.4824394","1.0939226760486602","414637","867975902.5464786","761461876.7692804","748858","8.66733796296296",""
"2017-10-31","303.3779422539096","306.76987129833435","158621250.59455568","0.5534351706233176","214027","3599044066.810685","758655699.2327389","519906","6.01743055555556",""
"2017-11-06","297.30826973616354","295.7103698417268","259590019.60824692","0.6025665991778595","195513","3004628772.2767973","757143809.4269357","511663","5.92202546296296",""
"2017-10-27","296.68388881837905","295.3761652842521","91367222.45129544","0.6197387446073876","178047","3151820286.393574","755214069.9910592","486147","5.62670138888889",""
"2020-08-08","397.35552970805077","379.676038974135","867413937.7297802","0.6702740726521107","532607","1040866280.621873","752992570.2764868","1182406","13.68525463",""
"2017-09-21","257.6402024701403","283.3932751936533","240439130.5312833","1.3460608516539045","174750","2498139649.9572287","751612828.245809","317074","3.66983796296296",""
"2017-08-01","225.90915624286535","201.10948092221506","468222189.16488266","1.8509078692731262","124859","2320997965.1279206","751334629.1016902","218582","2.52988425925926",""
"2018-07-05","467.504457931968","467.1173548227956","401204679.61951125","0.8743325016897011","253141","814746334.1992565","750488135.0586468","527586","6.10631944444444",""
"2018-07-19","468.5981967142493","478.8728618648032","431761762.7601116","0.7785761973936833","379165","860951860.4328785","748004220.9518212","734702","8.50349537037037",""
"2018-07-06","469.8636319030137","467.7343648567663","323332072.58167","0.8665768186075492","219912","804855724.96391","747768412.7884133","459075","5.31336805555556",""
"2018-06-02","590.731157791693","578.9908914863665","411999102.6703078","0.984432703266283","404528","836342208.5126169","747190143.7225428","768017","8.88908564814815",""
"2017-10-08","309.29464684055495","311.27515258371875","121791496.89350134","1.2386774015691135","141322","2706087365.18004","745978311.6793299","296829","3.43552083333333",""
"2017-10-22","293.89840435670465","299.4613167296086","140291503.93317136","0.6827103336429605","207996","2798360820.868238","742369232.6467143","435493","5.04042824074074",""
"2020-10-25","406.19577791657593","412.534258646744","615899473.2138128","0.44540462647927004","586099","1120287897.3736918","741941771.1584141","965206","11.17136574",""
"2020-02-12","265.94568110944385","237.82313649805377","1213698425.9856982","0.8171854811575585","394534","942022474.0501603","741160478.6281546","798162","9.23798611",""
"2019-06-29","316.65191117473313","309.02103411805155","1139469138.534903","0.871505173973884","310251","877821186.6976588","740124913.6088322","733337","8.48769676",""
"2020-03-16","111.31582455620558","123.4032462207289","1246665044.2986097","1.9625704485654103","473741","939719704.6558033","739815998.7338647","784094","9.07516204",""
"2020-10-18","378.4157897472657","368.5933967194252","442555027.9299649","0.6013225890835848","622632","1133347656.2898946","739453680.972995","995711","11.52443287",""
"2017-10-29","303.8350944851327","293.71534771560937","204272397.63929835","0.5759910154923895","161233","3580297026.514848","737596430.5100113","494176","5.71962962962963",""
"2017-05-23","168.92875484037233","157.54209357647056","234826570.84716126","1.5996814381632924","101993","2822972456.6882863","736334261.670328","187121","2.16575231481482",""
"2019-06-04","241.02480753799185","249.41426378864398","1143528114.6383672","1.030048874770912","361274","872510868.3160182","735749855.9483407","891955","10.32355324",""
"2019-05-20","252.06663664162178","260.589684445672","1273813500.9927568","0.9954495608687229","331537","890680221.9809467","735610993.752679","860161","9.95556712962963",""
"2017-10-28","293.66311546958127","296.5737275121956","82685215.63785656","0.5685388920629179","154861","3798501193.7527504","732717453.3654778","484554","5.60826388888889",""
"2017-10-05","294.8619435728808","291.69892910908146","105747799.40914041","1.2607666280254064","139560","2839791497.026138","732256433.3432918","314808","3.64361111111111",""
"2019-06-19","269.101675864114","266.62804703756046","563630320.2078929","0.7030054087638793","331466","858085270.378761","730306916.0755484","886054","10.25525463",""
"2018-08-08","355.3784364742917","377.90608850978094","565909631.1387856","0.6687043816658967","291558","826082865.9211727","730010420.2809672","565663","6.54702546296296",""
